"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ACTA2","ACVR1","ADGRE1","Aim2","ANGPT1","ANPEP","Bcl2","Bcl6","BMP5","BMP7","Ccr1","ccr2","ccr3","ccr4","ccr5","ccr6","Ccr7","CD14","CD24A","cd28","CD36","cd3e","CD3E","cd4","CD4","cd40","Cd44","CD44","CD74","cd80","CD80","CD83","cd86","CD86","cd8a","CD8A","Ceacam1","CLEC7A","COL11A1","COL1A1","COL1A2","CSF1","CSF1R","CSF2RA","CSF2RB","ctla4","Cxcl10","CXCL13","Cxcr3","Cxcr4","DES","EGFR","FAP","FCGR1","FGFR1","FGFR3","FGR","FLT4","foxp3","Fyn","gapdh","gata4","GCG","GFAP","GHRL","GM13889","gsk3a","gsk3b","H2.AA","H2.DMA","HIF1A","Hprt","IAPP","icam1","ICAM1","ICAM2","Icos","ICOSL","Ifi44","Ifi44l","Ifit1","Ifit3","ifng","IFNG","Ifngr1","IGF1","IGF2","IL.21","il10","il12b","Il12rb","il17A","Il18r1","IL1A","IL1B","il1r2","il2","il25","Il27","Il27r","il2ra","il3","IL34","il4","il4ra","il5","il5ra","il6","il7","il7r","INS1","INS2","Irf1","Irf2","Irf4","Irf7","Isg15","ITGAX","ITGB1","Jak1","Jak2","KDR","KLF5","LCK","LEPR","Ly6e","LY75","Map2k6","Mapk8","MMP1A","MMP2","MMP3","MMP9","Mx1","NFATC1","nfkb1","NLRP3","Nur77","Oas1b","Oas2","Oasl1","Pd1","PDGFA","PDGFB","PDGFRB","Pdl.1","PDPN","PECAM1","ppara","pparg","ppargc1a","PPY","pten","PTGS2","PTK2","Rsad2","RSPO1","SELE","SFRP1","Socs3","SPP1","SST","Stat1","Stat3","Stat4","Stat5","Tbx21","TEK","TGFB1","Tgfbr2","TIMP1","TIMP2","TLR3","TLR4","TLR7","TLR9","TNC","tnf","Tnfaip3","tnfrsf1a","tnfrsf1b","TNFSF11","Traf2","Vav1","VCAM1","VEGFA","VEGFB","WNT2B","WNT4","Zap70","ZAP70","Zeb2"
"26","tissue","none","islets","32","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_32_IS_doublet_none_C8",2,0,6.4919894577994,0,0,0,6.773711483915,5.517422945181,7.3437901097472,0,0,0,9.5424901520585,0,0,0,9.336503936562,0,6.8290002346413,7.7494306958451,0,0,0,0,0,0,0,2.0848926472434,1.7519280478545,5.3778040391671,0,0,0,0,0,2.1359391077624,0.2326945926247,0,0,0,0,0,9.1236537256771,6.195675899844,3.7580675728545,2.08936967471,0,7.1043768777013,8.8858279758203,0,0,4.5255530772647,6.8114537502798,0,0,8.0998751497524,6.0856247125878,0,0,0,7.2105189150182,14.6073406820611,0,0,0,2.8597002009541,0,10.0857008250652,8.8239418600583,5.8622426596832,6.8059649028453,8.2354267708587,9.2732128506884,14.4554362968288,0,0,0,0,0,6.9009035891321,0,9.424460531062,9.9491374515756,0,0,7.5803856529168,1.9852348567236,0,0,0,0,0,0,0,0,0,0,0,3.1193882476494,0,0,0,0,0,0,0,0,0,0,0,0,11.6656658230916,21.5,7.3362183300835,10.1348925396848,0,0,0,7.3323029409437,9.7484525503244,11.1249028271377,0,0,7.7599298929213,8.0710252744333,0,10.8788053923063,0,8.9436960324318,0,0,0,0,0,0,0,7.9557315105066,0,0,0,0,0,0,9.5801504698995,4.5489184928778,0,10.0703916726895,0,1.8922303595391,0,0,6.7185685504149,0,11.0966345685593,2.1007450836126,0,0,0,0,0,5.0065354380125,0,6.4982671165741,12.6355499163559,10.0238439372229,0,7.5636159155087,0,0,0,0,5.8233731770178,0,0,0,3.4218996936827,0,7.981690947198,0,0,9.7524714190217,0,0,8.0379922780243,6.3938022652065,0,12.1237979558667,8.311000296669,0,0,0,0,0
"9","tissue","none","islets","17","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_17_IS_doublet_none_B5",2,0,0,0,0,0,0,0,0,0,0,0,7.4257057912641,0,0,0,8.9090431607081,0,7.485078182713,10.4500923282667,0,0,0,0,0,0,7.3149285592524,5.3184780281503,5.0561297031593,4.7218281549781,0,0,0,0,0,0,0.737904098343201,0,0,0,0,0,8.5020947605304,4.5876565641624,6.4205372641356,0,0,6.628640899919,9.8294323948947,0,0,0,8.0584563225999,0,0,0,4.2609237181984,0,0,0,0,14.7679020248333,0,7.4389669571731,0,6.1952808490179,0.899158680986499,10.8701245970002,9.6034551178007,8.7787321600048,6.9424104875337,7.8568836368213,11.0456594946511,15.0268502522133,0,0,2.7421618604045,0,0,7.9865795950697,0,0,9.4861308027904,0,0,8.5906661881334,0,6.6148038894954,0,0,0,0,0,0,0,0,0,0,5.4685725819953,0,0,0,0,0,0,0,0,0,0,0,0,12.2466005785846,21.5,8.6070286828007,10.2625815992111,0,0,6.9754654002292,0,10.5748331383937,11.2396149019517,9.7684230104966,0,5.8288469374156,0,0,11.7585800380902,0,0,0,0,0,0,0,9.043865666807,0,8.8335586594694,0,0,0,8.0415097032024,0,0,9.0410820826394,6.4482514223539,0,9.4716948048858,0,0,0,0,5.2521990596104,8.9201004376679,10.5421543410896,6.6959360293213,9.2187691876813,0,0,0,0,0,0,18.432267189525,11.4601151689927,10.4966914916634,0,6.923914618381,0,0,0,0,0,0,5.9393939674156,0,0,0,5.4834186767002,1.591805417128,0,5.4300483898231,0,0,0,0,0,12.4553862133808,6.955587283481,0,7.9563517916213,0,0,0
"61","tissue","none","islets","64","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_64_IS_doublet_none_F4",2,0,8.0853403451299,0,0,8.0726654040917,0,0,0,0,0,0,4.1030229385435,0,0,0,0,0,4.2981841281665,7.1821489821294,0,0,0,0,0,0,0,1.7936000124566,0.560821148196698,1.697067021251,0,0,6.0245078168807,0,0,0,0,0,0,0,0,0,7.6060007715339,0,6.7795002044386,0,0,0,0,0,0,0,8.7371838338815,0,0,9.6487625933498,6.7503686640817,0,0,0,0,14.6372107053909,0,15.1926543901383,1.7196786538711,6.338372511704,0,12.6108980027186,11.4086351427485,0,8.1628229419626,10.977294830807,11.5274615352839,14.942959802344,0.910088403879801,0,0,0,0,0,0,0,4.5669094605371,0,0,8.973358366603,0,8.4469353903447,0,0,0,0,0,0,0,0,0,0,3.9272711000042,0,0,0,0,0,0,0,0,0,0,0,0,12.3557520560148,21.5,10.4233772963482,10.9598502348412,0,0,8.3346464048679,0,10.6683691054798,12.2801982003135,10.5146684466037,0,7.2467488274718,0.686533329066201,0,13.5148428705711,0,0,0,0,0,0,0,0,7.865377607201,10.7441768584021,0,8.1604227414387,0,0,0,0,9.4311537698631,0,0,9.5963288053259,0,0,0,2.7841344407625,0,3.0913782868318,12.0848719150412,6.4859202309811,9.1000866271873,0,0,0,0,5.2252651857913,6.0354361206329,9.2455506729129,10.7872272994023,10.8385566107233,0,9.6732505178665,0,0,0,0,7.007024317485,7.9558639516389,0,0,0,0,8.6367254870787,0,0,9.4081096567088,1.2450876889625,0,9.2749797182237,0.365522669590899,0,13.3971948034777,7.6444392863169,0,10.2341887201448,0,0,0
"45","tissue","none","islets","5","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_5_IS_doublet_none_A5",2,0,6.1446281695066,0,0,0,8.272183465487,6.4624734555666,0,0,0,0,9.7505563375447,0,0,0,10.0435565238797,0,8.8399797071859,2.1229395279289,0,0,0,0,0,0,0.2658182842423,0,0,5.4562161228305,0,0,0,0,0,3.3772113719191,0.929230301388699,0,0,0,2.0139621988023,0,6.7410555566293,7.9621562138765,4.7946712260421,7.3225224169954,0,8.3925917293088,7.5836484773236,0,0,6.2450783471293,6.6966279119694,0,0,7.7075318933171,3.6972657547934,0,0,0,0,15.0213824999585,0,0,0,8.5494135103148,6.7759812900642,11.2915898282941,9.5027369258417,8.2059015345578,6.1648231917392,8.6472176122507,10.1996930732567,14.4319300915617,5.8473092098074,4.6446783725504,0,0,0,9.5585179927053,0,0,11.171597992471,0,0,0,0.903995737834599,10.6391608827179,0,0,0,0,0,0,0,1.3246765870047,0,0,0.782105655077899,0,0,0,0,0,0,0,0,0,0,0,0,12.0239398163976,21.5,8.5840215574698,8.941356492813,0,5.5718787875866,5.9231654708352,6.2863940688593,9.5617875566641,11.1669103325343,0,0,8.3619146600392,0,0.3609695105248,11.9383359643192,0,0,0,0,0,0,1.0391942485156,0,0,8.4213276983875,0,0,6.614247924066,0,0,0,3.3556875282042,5.9431482591954,1.3762246180864,9.4360842497301,0,0,0,7.0637119153089,0,0,11.0811487699688,5.061608452432,8.486867352789,0,0,0,0,0,0,5.9760059830973,0,9.5299690238903,0,0,0,0,0,0,2.4408042339074,8.0549872221619,0,0,5.2368484883551,0,7.365923938942,6.1823720916133,0,8.472646825403,1.9041059186241,0,0,7.9126089393263,0,12.1421527573352,6.618881081101,0,8.124141968221,0,0,0
"6","tissue","none","islets","14","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_14_IS_doublet_none_B2",4,0,7.8414477608448,0,0,0.9512422384465,5.4359728790428,7.3023405213895,8.4475458040468,0,0,0,9.5495587916131,0,0,0,9.9684071540597,0,0,1.0539601143751,0,0,0,0,0,0,0,0,0,8.297172887242,0,0,7.342790523368,0,0,0.909851472696001,1.6790067342737,0,0,0,4.358699622185,0,6.9321906192672,7.6226838532924,5.913032222813,7.154465496359,0,8.2118095844369,8.7950199024326,0,0,8.2333328977333,0,0,0,6.4093834389028,8.4561853840385,0,0,0,0,14.2237813569498,0,19.6903033303725,0.261475132815601,7.4079367080582,6.7031057471604,10.6845588085279,8.9452123439676,9.7228320920341,6.7205848216708,9.3580887348572,9.2427337419425,3.2788986980145,7.0633435772134,6.225719571159,0,0,0,9.5564181028741,0,9.6401915548427,10.1212530157693,0,0,0,0,2.9817671974488,0,0,0,0,0,0,0,4.4388060409365,0,0,5.0487528024413,0,0,0,0,0,0,0,0,0,0,0,0,5.9428545154291,11.7734382165419,8.52247112621,10.403986318283,0,0,8.0098778110183,0,9.2522203411281,9.584418007178,7.7309336664194,0,0,0,0,13.03387734811,0,0,0,0,0,0,0,0,0,9.2052444711352,0,0,0,0,0,0,0,5.8811358461707,0,0,0,0,0,0,0,4.1970051670857,9.5879679132162,6.62251661023,9.4697633552634,0,0,1.0394170096559,0,5.7228530148798,2.2238290795885,9.8679417742446,8.9722571267056,9.0293681563911,0,7.5865461881872,0,0,0,0,4.9069779401708,6.6454086997382,0,0,4.6696088119378,0,0,0,0,8.6830433667713,5.4068793906661,0,8.6465857709984,5.9311179129224,0,11.2945484431337,5.9955476151181,0,10.4232462970851,0,0,0
"15","tissue","none","islets","22","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_22_IS_doublet_none_B10",2,0,0,0,0,0,10.2464988900728,6.2251105084384,3.3228440504369,0,0,0,8.770868286515,0,0,0,9.4506399912931,0,8.6652678696932,4.01780625432,0,0,0,0,0,0,6.1684542426119,0,0,3.7003959722458,0,0,0,0,0,3.1173503862703,3.7394684289759,0,2.7054904413195,0,0,0,8.8554016643068,7.8597815405102,0,1.1094997466536,0,8.5032388400187,8.648584320079,0,0,7.7700533234643,7.6574474989713,0,0,7.916131202055,6.8630272913573,0,0,0,0,14.1923301127536,0,6.5280842428759,0,5.5485143737747,6.640013663788,11.3020451950686,9.065311347122,0,0,9.6557138277108,9.3884216234452,14.9801229623171,4.458161363602,5.5701338155384,0,0,0,8.5151417824169,0,0,10.1386079418899,0,0,0,0,8.6658540570046,0,0,0,0,0,0,0,2.134877141773,0,0,5.1827154594636,0,0,0,0,0,0,0,0,0,0,0,0,12.7214168504306,21.5,9.8158656657404,9.0319732351085,0,0,8.3740666746123,0,10.7968818060183,10.5511660247661,7.5989582627098,0,9.2692763477037,0,0,12.8394065566233,5.5492972451286,7.2959670270921,0,0,0,0,0,0,8.1699334885976,9.3296446307349,0,0,0,7.4985539202684,0,0,8.6960846976659,0,0,10.1164289081557,0,0,0,0,0,1.6586406638387,11.1080270218116,8.8998500955196,0,0,0,1.8271301823906,0,3.6864709773757,2.6392826476634,1.5405057499773,12.8817434839832,11.2313472567158,0,0,0,0,0,0.186102132185699,6.0111222503397,0,7.3312866824332,0,0,0,8.1214389652084,3.3555067579326,0,8.867619918382,3.8652961099673,0,0,2.9917154263603,0,11.968689854705,1.4203814038826,0,6.1210994410135,0,0,0
"74","tissue","none","islets","76","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_76_IS_doublet_none_G4",4,0,2.8636761609488,0,0,0,0,1.3965717550671,7.9154611919096,0,0,0,8.78340973523,0,0,0,8.5959316900628,0,7.5243436176611,7.6268114043519,0,0,0,0,0,0,0,0,0,12.7576973232042,0,0,0,0,0,3.4513900404902,1.7110620813638,0,0,0.0832660099794005,0,0,6.8018568027008,7.104198253253,0,7.2029173020373,0,7.8233081518259,9.1137266321141,0,0,7.3293310991463,1.6063385393834,0,0,8.8723397351045,8.641037671852,0,0,0,8.7925907798433,14.0761102439589,0,20.4488538683105,0,6.1155464546767,5.2650865972791,11.5132277818473,10.1359722785302,10.6221311275599,8.0315968739592,9.1456661124838,9.8408724149615,0,6.0807530685288,5.4910071378773,0,0,0,9.1628728294106,0,0,10.7957735290086,0,0,7.5056599079696,0,4.9519443562419,0,0,0,0,0,0,0,0.2088256966606,0,0,2.0102118742598,0,0,0,0,0,0,0,0,0,0,0,0,5.2477700664361,12.6654509380652,7.0043741200876,9.2518627742323,0,0.280394472421602,8.6689365682386,7.1219585407709,9.6834293900237,9.851771821117,0,2.6210011708395,8.586528099197,0,0,13.3419286800502,0,0,0,0,0,0,0,0,0,9.7274480473717,0,10.883427921912,0,0,0.9300783974867,0,0,0,0,8.4865677137558,0,0,0,0,0,5.0772185527413,10.5882674975122,8.3747269769556,5.3532762420212,0,0,0,0,6.2754573458024,2.6580165174963,7.8327934856866,11.6516173463539,9.1295219306895,0,4.8425844035475,0,0,0,0,6.3572435394289,3.3171794082296,0,0,5.2794690014562,0,8.8283434117024,5.1111748501413,0,8.2388641646887,7.8469434280537,0,0,7.109205509076,0,12.4138877473371,5.1738961120283,0,7.340338587898,0,0,0
"90","tissue","none","islets","90","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_90_IS_doublet_none_H6",4,0,6.5619462710668,0,0,0,0,6.247261703692,0,0,0,0,9.8305740435327,0,0,0,9.4382837562215,0,5.1915543958672,0,0,0,0,0,0,0,0,0,0,6.5134396073005,0,0,0,0.403354201684,0,5.3043266942489,4.3035784027006,0,0,0,0,9.1984839056706,0,4.625096015519,6.8809564049909,6.7794710040127,0,6.8164334289696,7.6937885768473,0,0,7.9588381080206,0,0,0,10.7723192121756,7.7281778182599,0,0,0,0,14.7043587044735,0,10.5791181867384,0,7.793690390867,6.3493684773746,11.1043325524613,8.7506558688605,7.624689574045,6.3974618584855,9.7038953024592,10.9343263374875,6.2525015410618,0,1.1216654024716,0,0,0,8.8831480080173,0,0,11.4933334269039,0,0,7.4309959969054,0,0,0,0,0,0,0,0,0,0,0,0,4.196210310591,0,0,0,0,0,0,0,0,0,0,0,0,7.070299496228,11.9011657604558,9.7461845047637,7.3368640830989,0,2.4684229963171,7.3761045331603,4.7718892325889,11.5347539587652,9.9235455140341,0,0,9.0620595764102,0,0,14.8110247384027,7.594944372741,0,0,0,0,0,0,0,6.972486306926,8.9265231614938,0,8.0598189537,0,0,0.0636925213402009,0,0,0,0,8.4937445498192,0,0,0,0,8.5929238549114,19.1320763647888,11.6430928289342,4.3065596860873,9.4947507614714,0,0,0,0,6.4948910630101,7.6741941278613,11.0594994686287,8.3493570113832,9.2824470998651,0,7.1720195349543,0,0,0,0,4.1318612058303,0,0,0,2.8650521181163,0,7.0892201897189,0,0,8.788275818601,3.5186463791732,0,7.4734955512235,6.0659306879507,0,12.1688698737349,0,0,9.2207156762319,5.4591726260651,5.339210434064,0
"62","tissue","none","islets","65","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_65_IS_doublet_none_F5",6,0,6.6402160844248,0,0,0,1.7889516385469,6.4963870358386,0,0,0,0,9.3397041003025,0,0,0,9.2554458542409,0,7.2451832777039,14.2224360233783,0,0,0,0,0,0,0,0.250330514249999,0.980163452046899,6.1744669716608,0,0,0,0,0,5.5080928765966,4.9430826095638,0,0,0,1.9133239163463,0,0,7.6711666122044,0,7.7861359979524,0,5.457399316325,8.6843118616462,0,0,8.9926216540213,0,0,0,8.7102727256128,7.6197316575546,0,0,0,8.1107437258605,14.1796413378445,0,9.5543093549656,0,8.657531889366,0,10.8436385332827,9.4461941916725,7.713319640933,7.9602637731732,8.9639100887481,10.6598944238592,11.8948841954775,3.5406886147685,3.5191115298084,0,0,0,8.596420384062,0,9.0783746687206,10.5553039387699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4080344836086,0,0,0,0,0,7.7049274884874,15.7641855225374,8.6326408172184,8.0014522385506,0,4.8858470967677,9.3971528556309,8.0428437045715,10.1778142971169,9.900182353237,0,0,7.8446348434486,0,0,12.8568834551153,5.2573794487955,0,0,0,0,0,0,0,6.593817861471,9.7182108303548,0,0,0,0,0,0,6.4846688874485,7.0822619367242,0.269402333429401,0,0,0,0,0,0,5.5629652560439,10.4854919965151,8.3200655663199,9.1289924748326,0,0,0,0,0,1.2188134064138,20.5711454332622,0,9.503655290151,0,0,0,0,0,0,7.1505244040532,6.9049889952032,8.3542542279391,0,0,0,9.2642359564411,2.6676407040211,0,9.5704371058767,6.8888190072852,0,8.7892947690254,6.2431377459811,0,11.3099507620868,7.0918236287942,0,0,0,0,0
"17","tissue","none","islets","24","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_24_IS_doublet_none_B12",6,0,0,0,0,0,8.1375018013991,5.523317301969,6.6067247211121,0,0,0,9.438557477657,0,0,0,8.3657586156428,0,8.3831930341032,13.1234482622552,0,0,0,0,0,0,8.0995460533349,2.8001513958632,3.053461318195,5.4386300990144,0,0,5.8869298037482,0,0,2.1834733515598,3.3648190564738,0,0,0,4.235758683854,0,0,0,6.8195204296278,7.0519962202885,0,7.7073901751608,9.0405545950395,0,0,7.866925392698,0,0,0,7.3086046451505,8.3386608506876,0,0,0,7.1358569042349,14.3315802192401,0,20.0583962156668,0.636057884586801,8.3322289454227,5.3253743924874,10.0991013252302,8.8150169470009,0,0,6.5709583243172,10.2610563235145,12.2481213297538,1.1224119217357,3.0715859612496,0,0,0,6.320687984576,0,0,10.6279775370012,0,0,0,0.3586437473035,5.102787786859,0,0,0,0,0,0,0,4.8407416293552,0,0,1.7386543916234,0,0,0,0,0,0,0,0,0,0,0,0,7.0533727031446,14.8340574597756,9.1580238903121,9.4419321706066,0,3.8469128261767,8.2879283865811,7.4985611201041,10.9288265945665,9.5616822413799,9.3891110591056,0,0,0,3.140221076084,12.1758717443658,0,0,0,0,0,0,0,0,7.7111047878621,9.2804187995321,0,0,0,0,0,0,8.5883257844195,0,1.7318326464768,0,0,0,0,0,0,4.9277422151099,9.6870941178622,5.8620322310953,6.9052298816105,0,0,0,0,3.9863321021993,3.476991086778,20.0328324394461,8.0381374318376,9.2898866024745,0,5.311933029074,0,0,0,0,5.099030314705,9.2513301320225,0,0,6.2573917719091,0,8.1962083630178,3.7629232672495,0,0,5.9697451090779,0,0,7.5582590349175,0,12.0164954968334,6.522055328604,0,9.1092266967702,0,0,0
"68","tissue","none","islets","70","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_70_IS_doublet_none_F10",2,0,0,0,0,0,4.3625126328468,0,6.7122921159812,0,0,0,9.5408165816654,0,0,0,9.2447573340263,0,8.6162356313728,4.5089845203028,0,0,0,0,0,0,0,5.656815886572,4.666565667789,4.9395786903397,0,0,0,0,0,0,1.186048038194,0,0,0,1.7643322221946,0,10.1071598339674,6.3800102685067,8.9606010274989,7.0680179035333,0,7.9984937955252,3.0866068087827,0,0,3.1858079461098,8.8085510795124,0,0,6.9428125628782,1.4529619753902,0,0,0,8.9589203747891,14.3071562417683,0,9.6724403387134,0,6.1684448199656,6.5953366577976,10.2294476875698,10.1230804918887,9.1955767303176,7.4959785310101,7.7052055180205,11.4672033458096,15.5212927176717,0,0,0,0,6.5201750954758,9.2848387315129,0,0,9.9768120671456,0,0,0,0,0,0,0,0,0,0,0,0,1.2866250940826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4607997954709,21.5,11.3445608096836,9.9090217786804,0,8.8823199033081,7.0624671749285,0,12.2024025483895,11.1580052655442,9.1238009715893,0,11.7803250969087,0,1.0427687302822,12.9530346021835,0,0,0,0,0,0,0,0,0,9.8673799976491,0,0,0,0,0,0,8.8299224908032,0,0,7.2113404927829,0,0,0,0,0,11.8674453111835,10.5375597768246,5.2250108546,0,0,0,0,0,0,0,9.5640446796696,10.6295147041537,4.7032248466766,0,5.8861093209911,0,0,0,0,0,8.0740867673307,6.1892385134702,0,6.3581681776097,0,6.3998849916774,1.8731256927847,10.1730684563735,4.0909896707695,3.0266835715371,0,8.4203219698785,6.1018957556272,0,13.7370602246033,6.3791863014802,0,9.6223217671608,0,0,0
"75","tissue","none","islets","77","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_77_IS_doublet_none_G5",2,0,9.0111287915542,0,0,0,10.5945705078708,4.6669436494817,7.5402095934515,0,0,0,8.611276496779,0,0,0,0.6176392888447,0,2.5636107970451,1.0175939766933,0,0,0,0,0,0,0,0,0,10.3102177654428,0,0,0,0,0,6.0757152607439,5.128177137703,0,0,0,0,0,9.5539322808963,1.7522908425176,7.6038525843835,2.3791706035641,0,11.3680798217687,0,0,0,5.9013509494794,0,0,0,5.5980147412065,1.7583438928233,0,0,0,7.6369105422137,14.9044481232074,0,9.3856243555792,0,7.026251208408,6.9800170927858,11.3955095602488,11.44137657613,9.6683706619123,6.9180127205165,10.1417204053808,12.0061828586521,15.8537049200213,3.930070599809,1.3294400932504,0,0,0,0,0,0,10.1673145013855,0,0,8.9462797750559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9074333581361,21.5,10.1751671065096,11.0119991970429,0,0,3.6625427786573,5.0089436320386,11.4952213318583,12.5984785590348,0,0,10.3377825177449,0,0,12.3458467572777,0,0,0,0,0,0,1.3541951839186,0.0984490174233983,9.3167776193982,10.1947928779566,0,8.5171855056955,0,0,3.4020213205351,0,10.7381363232937,8.6027755082458,0,10.815923429024,0,0,0,7.8534530185954,0,0,12.389305908712,0,10.7665899465162,0,0,0,0,4.6923210395154,0,9.4840809917129,9.2843302432179,10.8837534103271,0,7.2673448351318,0,0,0,0,0,7.5819380192467,0,0,0,0,3.3434962231564,0,0,10.5283742856901,4.1029400722063,0,9.2252013874571,0,0,13.4074357685415,8.7503139518315,0,10.5446095606625,0,0,0
"50","tissue","none","islets","54","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_54_IS_doublet_none_E6",6,0,0,0,0,0,6.6801438843365,0,0,0,0,0,8.4632573409318,0,0,0,0,0,9.981873415323,9.539366253637,0,0,0,0,0,0,0,3.8114763581618,0.937035414772801,13.9271859610471,0,0,0,0,0,0,0,0,0,0,2.9233393700037,0,8.3586450277922,0,5.3632682748179,0,0,12.5753249870015,1.1205822585018,0,0,0,0,0,0,7.5258233372143,10.7789708286764,8.9098194970624,0,0,7.2038244351033,13.1441917061647,0,0.568718654757699,0.204163726608801,7.6226230224632,5.7910031598568,9.3350159515383,5.1064528371686,12.5086489570352,9.2606839861225,8.737567658437,7.3506732088165,2.1841135800961,10.5266325889763,9.7853842529228,0,0,0,7.7507285353993,0,8.5352200985915,9.6011036069267,0,0,0,0,0,0,0,0,8.3590137474252,0,0,0,0,0,0,0,0,0,0,0,7.1219409431995,0,0,0,0,0,0,0,0,12.7900406134514,7.3612956773971,8.0626777088221,0,9.2937964628583,10.0421442501883,0,9.8014764285512,9.4664475916923,8.3834240753688,0,6.4050124165221,0,0,11.9082001453454,5.8851483964727,0,0,0,0,0,0,0,7.0774453481081,9.1147543206466,0,0,7.4127503610605,10.14885927683,0,0,7.2441342585338,0,0,0,8.4900354542872,0,0,0,0,2.65751766647,7.2981471404606,0,8.7894406866754,0,0,0,8.7826079119586,0,16.1488490091442,10.0766285351409,12.0078448053685,8.4022064029428,9.352558639584,6.1464403040546,0,0,4.9658229807493,7.1776787217834,0,0,0,0,1.1551156557303,0,0,9.7743556054311,7.5406457400495,8.3148472777375,7.8983750891058,0,0,0,8.8722236795682,8.8208578208329,3.2411226369473,0,6.3481077501052,0,0,0
"55","tissue","none","islets","59","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11",4,0,8.2462022295728,0,0,0,6.2049910452585,5.3644422031661,0,0,0,0,8.0926526388527,0,0,0,8.5742517299927,0,7.3385706237584,0,0,0,0,0,0,0,0,0,0,11.4420153740075,0,0,0,0,0,3.3789814665238,2.7184974579327,0,0,0,5.5079804356141,0,0,4.6388567202317,3.4712687600596,3.9224366966982,0,7.3291070195665,5.7920164107778,0,0,0,0,0,0,9.3705963945685,3.68103857301,0,0,0,8.2182016543565,14.0657833949159,0,21.0062451778546,0.302861012333199,7.3144815476126,3.7822492428396,11.1225099309765,7.3112778978604,8.4755840550284,0,9.6994642015805,8.4492444510705,5.072306063251,3.5048874366806,1.6185232023689,0,0,0,7.8501080936235,0,8.416898036149,9.4224469939285,0,0,8.6199371164439,0,7.8720346164423,0,0,0,0,0,0,0,4.3658695874107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7841800812108,14.6432977080205,8.1362747030262,9.0091367919486,0,10.5735499569133,5.1223141111096,0,11.567363001993,9.445078698312,7.2855036233644,0,4.2853570987971,0,0,11.3444668929247,8.6705128532441,0,0,0,0,0,0,0,6.9507359957484,7.6657414264377,0,8.4035217059745,0,6.1233602991817,2.4396598084781,0,6.3882775766165,0,0,0,0,0,0,0,0,2.3772652207834,10.253184356474,7.9409909706701,6.9587997234579,0,0,0,0,7.6858049052836,14.5438869461913,11.2582080163663,10.1663425805636,9.7283007201133,0,5.8481768530137,0,0,0,0,6.4680057139472,7.5741861082203,6.4826581152101,0,0,0,7.0012987819905,0,0,7.354371233684,5.4006974514652,0,9.514484100218,7.9033805637348,0,11.8869593904423,6.1907234326456,0,8.3211120366632,0,0,0
