"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","gapdh","Ifit3","cd4","Jak1","nfkb1","pten","il25","Irf1","Irf7","Ifi44","Bcl2","Cxcl10","tnfrsf1b","Stat5","icam1","il2ra","il4ra","Tgfbr2","Tnfaip3","ccr2","cd3e","Ccr7","Cxcr4","Ly6e","cd8a","gsk3a","Stat1","Vav1","Fyn","Stat3","Aim2","Isg15","tnfrsf1a","ctla4","ccr6","il7r","Irf2","cd28","gsk3b","Oas2","foxp3","Traf2","Zap70","Il12rb","Socs3","Hprt","tnf","Pdl-1","Icos","ccr4","Ifngr1","Jak2","Ifit1","Map2k6","Il18r1","Il27r","Pd1","Stat4","Cxcr3","IL-21","il1r2","Rsad2","Mx1","Irf4","Nur77","cd40","ccr5","Ceacam1","Oasl1","Oas1b","Bcl6","il2","Mapk8","cd86","ccr3","ifng","ppara","Cd44"
"25","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_A1",6,0,10.1687038593497,0,11.0997486817224,8.3293057010312,8.1166343707202,0,8.7135503288685,3.4840855551746,6.6789648064237,6.946856499175,6.5078067160015,6.7669116484305,6.0990531252092,0,0,7.3135891349039,10.2076414669166,0,8.9364847059166,12.6813946576021,10.0386196681038,0,9.450181658992,0,7.1607909896696,9.8123938557801,5.4853946511883,8.5922887799759,7.5090020078822,5.770260674301,9.1350942302801,8.9842213695025,0,10.6022468670982,10.1728674550399,8.9322830436061,7.2271178758041,0,0,0,0,0,0,2.8946283502931,0,4.3143394108931,7.7440043045475,0,0,8.0177614450888,0,0,0,0,0.1901782845915,0,0,0,0,0,0,0,0,0,1.3439278539023,0,0,0,0,6.508867991169,0,0,0,0,0,0,0
"36","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_C4",6,0,10.6956838171757,0,9.5286406838118,8.1651866548542,11.0215105639278,0,8.1148496467875,4.8294848307363,1.925482269159,8.6356042122373,7.9039128107612,5.8539568655555,5.4763571517578,0,0,9.2497693477256,8.9699695526242,6.8926176033725,7.8091243464501,11.9630272662182,9.8805995010565,7.3191503162825,8.7953958404175,0,0.6354520714975,8.0242029030513,9.2334588163691,9.5133138124854,7.4859410401059,0,9.3540080344832,3.5758275173292,0,9.4410593711954,8.6480829120452,7.6333660837834,9.473481916468,7.0263991174455,0,0,1.9556171780481,8.6987730994949,0,2.1452186804538,7.8651739172967,0,0,0,0,0,0,0,0,0,0,0,8.6089100653392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"111","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_H7",6,0,9.8620405502431,0,11.0590649131668,7.9517090466566,9.7212757130476,6.4871893951988,9.2308056819732,5.146617018085,7.0393050978342,10.7234154139921,5.3397992147287,7.2497134437403,6.6017909988988,0,0,0,10.1389730118389,9.0311872551116,7.8346139568782,12.5232512418246,11.7094965942315,0,10.0495621938469,0,7.9569221578423,7.9117423294511,8.1688703902482,9.2965159776249,0,9.2870674219579,5.9953934559659,0.756367208285798,0,9.0393118121522,9.7853395404411,9.2981757715843,10.4226092588477,8.2952526887971,0,0,0,0,0,0.168050610676801,6.3415901530337,0,0,0,0,9.2471774058146,0,0,0,0,2.88620146192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_E7",6,0,10.0739338423381,0,11.5804363150779,8.5253959921219,8.612643841855,4.2374118636614,1.6882200656624,3.4149871759043,5.0815140944109,9.5297823940075,7.1151404435713,4.725094364657,6.3502963714253,0,0,7.5100174555362,8.7110490193198,7.5290074297811,0,9.6282859299207,10.7972763131714,8.6708996447328,8.3025908055429,4.4830084301623,0,0,5.1068575775832,9.5952182015433,5.6603961039998,8.0466296529585,8.7169467749205,4.2803015576246,0,9.5265636094873,9.2579560443666,7.4579612154702,10.0546538695664,5.3474933369552,0,0,4.3752971880429,0,0,0,0,4.3120121874221,0,6.1792406148206,0,6.7492038009588,4.2093863761169,0,8.2225126658747,0,1.0920979202862,0,8.102259042285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_B3",6,0,9.905768022055,0,10.2904014674357,9.7117426967093,8.8898453613159,3.0215374718677,1.6406608941006,9.3611246420115,8.5168176797982,7.8782837226338,6.2707705684882,0,3.9669514481039,0,0,0,10.3413720995636,0,7.9572674581349,11.7755498240339,9.1745922639508,0,10.4356557630729,0,7.784806865977,10.6652898260597,6.5888425259129,10.0120547842521,8.6273525119102,8.6778508665547,9.1537875924821,7.4966658893726,0,9.0526428238877,9.2007841924135,8.1526513702056,1.7783141347198,8.851363990875,0,0,4.0349105964938,0,0,0,0,5.0605536300962,7.3474528883308,7.889692335848,0,0,6.802439878653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7727491140632,0,0,0,0,0,0,0,0
"184","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_G10",6,0,10.7204742751382,0,10.7221290337908,9.3828314524605,8.095339072535,3.8946460991727,9.7736021342447,6.4562134735776,9.5546232498234,10.3087289350664,7.2264310003595,7.7431582482493,5.1647381490177,0,0,8.3672735903335,10.3727662378349,0,7.7006171045479,12.213024062239,9.1375966756232,10.4284004483082,10.8731398030226,0,7.1958294927096,0,8.4272709650246,8.3820337749147,8.4943025294977,0,0,6.7204597211119,0,8.7689706717739,7.2813439895929,8.7211586232586,9.0166973560479,8.1932010057303,0,0,0,0,0,0,0.0670732026582002,3.2848481654498,0,0.318214885927201,0,7.6045588989672,9.1540763677555,0,0,0,0.429948980937301,0,0,0,0,0,0,0,0,0,3.8347880089071,0,0,0,0,0,0,0,0,0,0,0,0
"40","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_D4",6,0,10.3547978450844,0,10.2203496066888,3.9665793151169,0,5.2120409367865,7.9178319451866,5.9158804648853,6.9983325547075,4.6216589320421,7.8882536190389,5.7603594147793,7.1251908902544,0,0,6.941091567825,9.3071342636741,9.3849023807811,8.8020757993131,11.5549755584328,9.7281184296029,7.5365536393968,9.6335092966342,0,5.5928485553744,7.193120285434,7.8813925174075,9.9782752316975,7.5953674251952,0,6.9341304222876,8.6245445658466,0,9.4680077292209,10.510669887957,6.8491293442696,7.0598372844634,8.5101131777365,0,0,0,9.0725581597561,0,1.8954702207559,0,5.0181266440621,0,0,0,0,7.2532414639082,0,0,0,0,0,0,0,0,0,0,0,0,0,6.737201973451,0,0,0,0,0,0,0,0,0,0,0,0
"92","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_C8",6,0,9.9423691028839,0,10.4563647628939,8.8331398200464,8.3673116050573,4.8023869351232,6.6189799842906,6.7757015709858,0,10.0759927984323,6.4505725756323,6.4726996067398,3.5015842674132,0,0,0,7.7799364971197,0,6.4427701768122,10.8441324172102,8.9611020704679,0,7.6898964968056,2.6509061667715,3.9523040400449,8.4719876777353,7.6568491314891,10.3867771855747,0,7.5179371449117,8.6888482709663,4.3516742439229,8.2658663279511,8.2887526439305,10.4590863109677,7.6643677820442,10.5323277465568,6.5058259043898,5.5362315021238,0,0,6.9733965641544,0,0,0,5.9735585312734,0,0,0,8.149989587713,7.4669311512666,0,0,0,0,0.4263135074541,0,0,0,0,0,0,7.3124110930975,0,0,0,0,0,0,6.25525781338,0,0,0,0,0,0,0
"26","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_A2",6,0,10.3284302753269,0,9.7195349904357,8.2862107595686,10.1699091070137,3.3090112586462,9.5149840785276,5.2900265330426,6.2037568247216,9.0653418039891,6.6881362586276,3.8776646806771,7.7312204725612,0,0,7.9660385088243,8.9662056038719,0,9.3536957409068,12.5556914848764,10.9315656614182,10.0959460809577,0,0,9.1524895950434,10.0570744495287,7.6017018580773,11.140424242246,0,7.9372382572393,9.5887116965881,0,0,9.8434984483892,4.6938660515029,7.2427901456144,9.4867879726796,9.3193647425474,0,0,0,7.3073522291303,0,0,7.2058780429552,0,0,0,0,0,8.0951679488135,0,0,8.4982247110015,0,0,0,0,0,0,0,0,0,0,3.5901831127017,0,0,0,0,0,0,0,0,0,0,0,0
"177","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_E11",6,0,10.3390715065704,0,11.6801488333018,7.9358059873749,7.5995630493988,5.6565467257964,9.3574412086935,4.8734727014464,0,10.1865800241931,7.166476308421,4.1863362809489,5.9392914070683,0,0,0,7.5702347725013,0,9.2216274164587,11.3129422514589,10.0420412599362,10.4880024319265,8.2971773940929,0.414405432603299,0,7.4071516766177,7.2735392763256,8.7849183843196,7.8656709078461,8.404677732303,9.1665021433927,4.7232782394818,0,9.957834347731,6.67645497956,7.6992591175221,9.3620619124664,0,0,0,0,7.5132282302087,0,0,0,5.5012596600819,0,7.4845578835829,0,9.9141592687795,7.6376711110365,0,0,0,0,0,7.9334555401108,0,0,0,0,0,0,0,0,0,0,0,5.7340625231859,0,0,0,0,0,0,0,0
"190","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_H9",6,0,9.0911627234065,0,10.5707810521,7.8044712293148,8.4299391319032,3.7227572574911,4.5939308460122,4.5041665573457,7.2399600720075,10.4209601237391,6.966410351745,3.5476411587732,6.3297979176401,0,0,6.9976883533268,8.412235566747,0,7.0791992138751,11.6696919893994,8.4633533445139,10.8113637296013,9.3329834775273,0,8.9948471193015,9.4267647392279,7.529403154128,10.971233638713,8.8241650908993,0,0,3.8917030482407,0,9.7120824152775,8.5919978869112,7.5357230720895,8.7189442629399,7.9085151878638,0,0,7.1226060495857,7.6213125244047,0,0.941449547521302,6.8662524921647,4.7916204858216,0,0,0,0,0,0,0,10.29001513645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0250179436171,0,0,0,0,0,0,0,0
"82","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_A6",6,0,10.1369638936064,0,11.1340539621317,10.0264645666805,9.1031785477922,5.2406170693867,0.912405903062702,7.8049972249466,8.3816488275872,10.0201420422388,8.3411353795288,4.8585397350408,3.2892352900481,0,0,8.9822257218382,10.3172771658906,0,8.7820936619903,12.8917143927679,9.6138970145062,10.3720962592871,11.7399732835953,0,9.485353297912,8.4880607222999,9.4084967065422,9.7803534821562,6.7425846651294,0,10.0156595141372,8.574366340125,0,10.3482174126462,11.1426043468212,9.6385731175231,0,8.2004870341299,0,0,0,0,0,0,7.7036015782241,9.3882386895506,0,0,0,0,0,0,0,0,1.0274851226123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_C1",6,0,9.3460301100598,0,10.3381530137391,10.1819666875757,7.9893227647085,3.0474548175085,8.9216084765712,4.7663348040026,7.5993687260394,11.1887875405768,8.8154506582388,4.14093084536,5.8847371958743,0,0,8.342581166621,8.7504467256004,0,0,10.7799181383532,10.6988924112524,7.8337425659787,7.3548510335618,0,8.3330401505668,0,7.9410801540155,9.9968946289908,8.8025120790215,7.8080206485299,7.8541320513598,4.5958488218567,0,9.368080494316,11.1396323022082,0,10.2553631540141,7.6488163925442,0,0,0,7.4691959076585,0,4.4638837581498,0,8.6053849565271,0,0,0,0,8.1861706915997,0,0,0,0,0,7.2401117998878,0,0,0,0,0,0,0,1.4447779862484,0,0,0,0,5.7723878290608,0,0,0,0,0,0,0
"187","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_G9",6,0,10.1337980066165,0,9.8641222338263,9.1327070533278,7.1540540338702,5.6164322095046,9.0880496149129,8.3866474517496,8.1645011059207,9.2117424627659,8.0689303364285,6.286653464581,6.4848010941951,0,0,8.4778087915389,10.3771582953937,0,4.0307525261983,11.1526677688538,11.3077089836399,0,10.4121635158799,2.0032870014031,8.0767359890732,10.5272674483176,7.8986690223856,10.0913543051497,7.7915984600162,9.0953775111682,9.3552778724478,7.9829764329775,0,9.2671808692566,8.1406525969323,8.1738730327239,0,0,0,0,0,8.3047690745785,0,0,0,5.6865695408574,0,0.965869935335899,0,7.4673065727123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2470281248285,0,0,0,6.7378940719779,0,0,0,0,0,0,0,0
"179","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_E9",6,0,10.124275314761,0,10.1064392292708,8.6951711590735,9.5138264456746,6.2459590972118,9.1202144089979,6.3171588903379,6.9605573847814,10.2140446839429,0,7.7490744747105,6.5940348891954,0,0,9.0924270332023,10.9412141723368,0,9.1630963456312,11.4846546863655,10.7045267775524,0,9.3885548114491,1.0728843817124,9.2538988932576,7.2792517764497,9.6332360010808,8.8619102017117,8.5931626703919,0,8.5652354176203,7.2644204944603,0,9.5174829800632,9.2340477799597,7.8180063675634,9.4944431702272,6.5140461925604,0,0,0,0,0,4.4107433822777,7.3214745973331,0,0,1.2212594272042,0,0,6.7939480494262,0,0,0,2.4412478005577,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9174818971576,0,0,0,0,0,0,0,0
"188","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_H10",6,0,10.7175119616287,0,11.398926844913,9.4262654599808,8.7773167725305,5.5222379797849,9.0413965520995,0,0,8.6441642278309,6.9159947677865,4.72460902798,7.5252764839144,0,0,8.7240618901749,9.0780883138714,8.5644642330905,9.2391394547527,12.3241445795628,10.9986418136471,9.2058985445742,11.0788636035572,0,7.4126321125436,10.1345257397453,7.698532709692,11.4544012427541,9.2874444260241,0,8.7229838364316,1.2969670162352,0,9.7569221126383,7.7651142794027,8.1351612516191,10.0389934715227,8.2168581656447,0,0,0,9.2520263877657,0,0,0,0,0,6.5900076860585,0,0,0,0,7.1372967367749,0,1.6578156541001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_13-21_E3",6,0,10.5959894812152,0,10.0834344790743,9.8359911648526,8.7537940359996,5.7761722352251,8.6080538535426,7.994032847237,8.4995310289071,9.9659591720905,7.8965109620074,7.0367424002418,5.9968089363441,0,0,8.7209613126868,8.9246562644629,0,8.8646738265894,11.9796308886442,11.614422606745,0,9.6035098614026,0.196957566353099,0,9.3189643577995,6.3709737530977,8.2866341630703,6.8349382454958,0,8.1982714946723,0.1786540943048,0,9.7347386423271,10.7298111091723,8.290243804802,10.2342629195838,7.5685422855364,0,0,0,7.3126221301478,0,3.1447368544504,0,5.2794916578329,0,7.9155884649693,0,0,9.4294356265457,0,7.2692201430339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"104","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_F8",6,0,7.1874788543451,0,10.2194346661439,8.9919349264211,9.5865124400274,5.2509153243866,7.8100845402402,1.6859113586246,8.546216513592,8.8347814457136,3.2537753149158,5.3847100486883,6.3138855802333,0,0,7.1039969638171,10.2488025396689,0,8.9641879717197,11.6370374405434,10.4546047521747,0,12.6557004940957,0.913668531427401,8.0909335192397,9.4476830535478,7.6229678523054,10.5723779664303,8.1270590731727,7.1968935045123,8.7894270876255,2.8111224322998,0,10.0731197296041,10.4419762051997,0,9.7178856142312,8.2727603569135,0,0,0,8.6141688335722,0,0,8.9351548692818,5.0154889096029,0,7.6580238496688,0,0,7.3985865603008,0,0,0,0,0,0,0,0,0,0,0,0,0,3.674458013489,0,0,0,0,0,0,0,0,0,0,0,0
"166","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_B12",6,0,8.7914905001479,0,9.9799830735126,7.7623895880775,7.719141259873,1.3135284307155,7.0487834553305,5.4075262940542,6.8756116343807,9.7450859435888,7.2104079913646,6.9745113187717,6.3992112124645,0,0,10.1240603548898,10.2622843986099,8.9328524304438,9.034532827855,12.1282721054264,11.1597770873696,9.8325032668016,9.89409235723,4.4648637711569,7.1036854406922,10.0843826097528,8.6580814078124,9.143204009242,0,0,8.415090204206,2.7310856755286,0,0,10.1490971736098,0,8.2646455511673,0,0,0,8.8092125901425,7.6047274421867,0,3.8789199042055,7.376665143016,0,0,0.232887957886501,0,7.5155234732029,9.1259876774062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4429413658306,0,0,0,0,0,0,0,0
"34","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_C2",6,0,10.6089813261959,0,10.7628909509667,8.9694843018893,9.7504513696159,6.2983250703088,7.5875500339257,5.2250714618318,7.9708741959465,10.6993652900622,5.411382748184,6.8968394433177,7.4085468436754,0,0,9.0629683188998,8.2336517465755,0,9.403767378185,11.4413740639901,10.2956867540705,9.7177885833409,9.6519058606929,0.523831465967099,0,8.984075160964,9.1971069571032,10.3728229697928,7.0740706135883,0,7.5278879967656,1.4948344296723,0,9.7226085980598,9.3723789469815,0,10.7120118703043,7.5702722954868,0,0,6.9795367740402,7.5225151700459,0,0,0,0,0,0,0,0,7.8644838640619,8.946897857394,0,6.2236887915692,0,0,0,0,0,0,0,0,0,0,0.432310004487501,0,0,3.9090832702699,0,0,0,0,0,0,0,0,0
"108","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_G8",6,0,11.5883516205673,0,11.1969339422592,8.0931094126094,0,4.2195197626578,7.4011120346746,7.2627950606075,9.358365648259,12.0374686501751,8.8125241263088,8.200514928808,7.2214319915892,0,0,9.6827254851281,9.6613992097217,0,10.3740277062097,12.5171029805108,11.332595279987,0,10.1290036050358,3.4878172748508,9.8947482166365,7.905108571574,8.5067767033581,11.6330426197378,7.8348455506106,6.1663290742165,8.9717024132555,9.2252429401449,0,9.9541851811785,0,9.9799267977228,0,0,6.8763604168998,0,6.8359676893735,6.815704500318,0,4.2312734952333,8.989450220701,6.9640769292554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_B4",6,0,10.8715842679572,0,10.7332738466482,9.3151979243258,8.7323636350891,6.1191965143003,8.3383505323844,9.0012060178271,6.584758336288,9.5414353675737,8.0204413869161,6.3805629048305,5.0075354789633,0,0,8.3305928883408,10.1323528081822,0,8.4273596656503,11.2354717501916,9.2190162697073,0,10.5535323646404,0,7.2535602380701,7.3460337439644,7.6393452632948,10.2731094291978,6.2923849500857,0,9.6562118167554,7.4466612605874,0,9.8923409414847,0,7.1889390864695,8.9012656977501,5.7989653695226,0,0,0,7.8211665097068,0,0,7.2126593041006,4.42051552695,0,7.3654909935782,0,0,8.3656276592048,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7774114228801,0,0,0,0,7.3545378881702,0,0,0,0,0,0,0
"88","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_B8",6,0,10.5963800678712,0,11.2953414674345,8.1072634633477,8.4659986328889,4.7285123249596,9.9521465564213,8.8136485552495,8.0076544550678,9.914988785183,7.3939306310598,4.8557432732705,6.5411899432252,0,0,7.1693328947024,10.6582916125469,8.8203568324941,9.3220148894102,12.0832768866038,9.9846732811521,0,9.2615581591554,0,8.2460368982459,7.4877722545493,7.7962063222738,8.2870289100034,7.5310205010349,0,8.6184801131051,0,0,9.1360030063873,10.0073342703046,8.4772043067944,0,6.2595879272566,0,0,6.9628612310732,7.7330661399991,0,4.525294975143,0,5.8734916017831,0,0,0,6.9772769435926,7.6163808256614,0,0,7.6735645516676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_B11",6,0,10.048691237166,0,9.6512158681341,8.0560054191404,7.7907530267227,4.1922662254524,8.3239021622944,7.686793068752,9.1901910923395,8.0425348712007,6.1085070834694,6.7743417716575,5.4186497875949,0,0,8.3477621771202,7.8476662306083,8.5036478847689,10.4574342600072,12.2667093003485,6.279748487866,9.8744011168823,9.4758021741271,1.9720480078351,7.1590527849517,0,6.565545166853,0,8.686878184474,0,10.1069179326742,3.541929872211,0,9.3958323627124,9.8219785225959,7.1712973830516,7.3900486449841,0,0,0,0,0,0,3.5196329598196,7.4382437574429,7.9568465989392,0,9.3184092905628,0,6.4832942373602,7.6894562467728,0,0,9.2916050526332,0,0,7.4146308913769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_13-21_G4",6,0,9.2246953036259,0,9.9162612093009,8.499056351788,9.9521061845509,3.289418684167,8.8476167979464,5.469584312032,7.2488491475357,9.9412165735845,6.9199197917699,6.5606637880486,7.3202489017037,0,0,7.2739164323423,9.253863690747,7.6637506977985,9.3058615593184,11.4947857664073,8.6138115758871,7.1116894938775,9.5703651297713,1.7293061323423,7.6925645196432,7.1818568266,6.6444238994288,10.4209967211112,7.0992462388941,0,9.6987580222964,4.5128376778879,0,9.036685301253,8.6842590521629,0,9.1435068439494,8.5718638775944,0,0,0,0,0,3.8401314193735,0,6.0160986014037,0,2.020751570588,0,9.1596855720689,7.1797429627713,0,10.9198690491848,0,1.0693267411441,0,0,0,0,0,0,0,0,0,2.9247283399711,0,0,0,0,0,0,0,0,0,0,0,0
"186","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_13-21_G12",6,0,8.9720821351651,0,9.9042813234089,5.734345914068,8.9537780508164,3.5553135516772,8.0583046825083,4.3112684801819,7.9694232386956,10.1463632399692,5.3992078557606,7.0784192179125,5.124350972416,0,0,8.1015824478244,8.2713860476676,0,8.570200262501,11.9356427111456,10.8457000522798,10.2480700316877,11.0774863733442,0.647334965972199,8.8645640921005,10.8682570246875,8.923898629959,9.4153273669772,5.6708053912999,0,8.8865362512216,5.6865644310051,0,9.0082245826666,9.3338453158963,6.3464017215871,9.5631820600185,5.7867739789704,0,0,6.9478670816024,7.8616534383819,0,1.7610036903549,6.3852804855948,5.1573637854194,9.3697671263229,0,0,0,6.2162087378135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370855775164401,0,0,0,0,0,0,0,0,0,0,0,0
"45","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_13-21_F1",6,0,10.2952925866859,0,10.7526275007161,8.4729080806073,7.1134381119836,4.5746456760797,7.5030681173576,5.7408370230979,7.5663611406568,10.8524209661546,5.8630986748182,3.9040855309342,5.9269491454225,0,0,5.6133031544386,8.742241975131,7.9068048830738,6.7863140140681,12.4283802502143,10.3757029534994,8.3657475074145,11.5858356270211,0,8.1779345387068,8.5400698318187,8.8889844950641,9.2391564682008,7.8163591848979,7.0616881318587,8.9586439915532,1.7524929701453,0,8.9216426657203,7.695705318931,7.4254790078171,7.0603373042685,9.1291620317641,0,0,0,0,0,1.8437387361145,8.7829501184295,7.4471378885897,0,0,0,7.36850791431,7.6148833019761,0,0,0,3.5268748985457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"107","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_G7",6,0,9.6019593154965,0,10.5414405286322,7.4186781747409,9.5940396264132,5.4331029751681,10.7409284785481,9.0902207048942,7.5137340670856,11.6119559495191,7.311530629356,4.5367105418052,6.1003078696904,0,0,10.0300857777051,10.0879394198764,0,8.5692712201669,12.1489206274914,9.4813188565471,0,10.0242553400953,0,8.8902135994975,10.4284102222547,0,10.2167902934206,7.4893607793723,0,7.8484421050017,7.6543291592742,0,9.7683495235496,7.9021944785121,7.7288456019289,7.8945598069818,8.8241245592028,0,0,7.1384150347224,7.4473893682454,0,0,7.0365752553859,0,0,0,0,0,8.0995384965773,0,8.1068336385851,0,5.9903124094425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
