"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","Aim2","Jak1","IAPP","TEK","TGFB1","Il18r1","pten","Ly6e","ITGB1","Hprt","gsk3a","FLT4","VEGFA","HIF1A","gsk3b","Irf2","ICOSL","Stat3","INS2","INS1","Tgfbr2","PDGFA","SFRP1","KLF5","Ceacam1","CD24A","PTK2","EGFR","TLR4","TIMP2","KDR","CSF1","Stat1","gapdh","WNT4","Irf1","Jak2","Ifngr1","VEGFB","ACVR1","nfkb1","Tnfaip3","GCG","SST","Il27r","VCAM1","Map2k6","Socs3","Pdl.1","tnfrsf1a","TLR3","PDGFB","FGFR1","il4ra","Traf2","ANPEP","Cd44","NFATC1","PDPN","Fyn","ICAM2","pparg","Oas1b","CD36","IL34","ANGPT1","il6","CD44","CSF2RA","Bcl6","PECAM1","SPP1","FGR","Ifit1","LY75","LEPR","Nur77","COL1A2","icam1","ICAM1","CD74","ADGRE1","cd80","CD80","Cxcr3","NLRP3","Tbx21","tnfrsf1b","TIMP1","Stat5","il7","ccr2","Irf7","CD14","PPY","CD83","Rsad2","BMP7","IGF1","FGFR3","ppargc1a","H2.DMA","Isg15","H2.AA","Ifi44","CSF1R","GM13889","Bcl2","GHRL","cd86","CD86","Icos","Il12rb","cd40","Mapk8","il25","Oas2","LCK","Ifit3","Zap70","CSF2RB","TLR9","IGF2","TNFSF11","IL.21","MMP3","Mx1","CXCL13","PTGS2","Vav1","TLR7","COL11A1","Oasl1","tnf","il1r2","SELE","Cxcl10","ctla4","ZAP70","ccr6","DES","BMP5","COL1A1","GFAP","Stat4","MMP9","CD8A","PDGFRB","Zeb2","TNC","CLEC7A","foxp3","FAP","MMP2","ITGAX","gata4","cd8a","IL1B","IL1A","ACTA2","Ccr1","ccr3","ccr4","ccr5","Ccr7","cd28","cd3e","CD3E","cd4","CD4","Cxcr4","FCGR1","Ifi44l","ifng","IFNG","il10","il12b","il17A","il2","Il27","il2ra","il3","il4","il5","il5ra","il7r","Irf4","MMP1A","Pd1","ppara","RSPO1","WNT2B"
"26","tissue","none","islets","32","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_32_IS_doublet_none_C8",2,0,11.1249028271377,14.4554362968288,0,0,0,11.0966345685593,10.8788053923063,9.7484525503244,9.2732128506884,10.0857008250652,0,12.1237979558667,8.2354267708587,8.8239418600583,10.1348925396848,0,10.0238439372229,21.5,11.6656658230916,0,9.5801504698995,0,7.7599298929213,0,7.7494306958451,0,6.8114537502798,0,0,0,9.1236537256771,12.6355499163559,14.6073406820611,0,7.3362183300835,0,7.5803856529168,8.311000296669,6.4919894577994,7.9557315105066,0,0,6.4982671165741,0,0,8.9436960324318,5.0065354380125,10.0703916726895,9.7524714190217,0,4.5489184928778,8.0998751497524,0,8.0379922780243,6.773711483915,2.0848926472434,0,0,7.2105189150182,0,0,0,0,0,0,0,1.7519280478545,3.7580675728545,7.3437901097472,1.8922303595391,0,0,9.424460531062,0,0,0,0,0,0,5.3778040391671,0,0,0,0,0,0,0,5.8233731770178,7.5636159155087,0,9.5424901520585,0,6.8290002346413,0,0,0,0,1.9852348567236,6.0856247125878,6.7185685504149,6.8059649028453,0,5.8622426596832,6.9009035891321,6.195675899844,0,5.517422945181,2.8597002009541,0,0,0,0,0,0,3.1193882476494,0,8.0710252744333,9.9491374515756,0,2.08936967471,0,0,0,0,0,0,8.8858279758203,2.1007450836126,6.3938022652065,3.4218996936827,0,0,0,0,0,7.1043768777013,0,0,9.336503936562,4.5255530772647,0,0,0,0,0,0.2326945926247,0,0,7.981690947198,0,0,0,0,7.3323029409437,0,2.1359391077624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9","tissue","none","islets","17","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_17_IS_doublet_none_B5",2,0,11.2396149019517,15.0268502522133,0,0,0,10.5421543410896,11.7585800380902,10.5748331383937,11.0456594946511,10.8701245970002,0,12.4553862133808,7.8568836368213,9.6034551178007,10.2625815992111,0,10.4966914916634,21.5,12.2466005785846,0,9.0410820826394,0,5.8288469374156,0,10.4500923282667,9.2187691876813,8.0584563225999,0,0,0,8.5020947605304,11.4601151689927,14.7679020248333,7.9563517916213,8.6070286828007,9.7684230104966,8.5906661881334,6.955587283481,0,8.8335586594694,0,7.4389669571731,18.432267189525,0,0,0,0,9.4716948048858,5.4300483898231,5.9393939674156,6.4482514223539,0,0,0,0,5.3184780281503,0,0,0,2.7421618604045,0,0,0,0,0,0,5.0561297031593,6.4205372641356,0,0,0,0,0,0,0,0,0,0,0,4.7218281549781,0,0,0,0,0,0,0,0,6.923914618381,0,7.4257057912641,0,7.485078182713,8.9201004376679,0,0,0,0,4.2609237181984,5.2521990596104,6.9424104875337,6.9754654002292,8.7787321600048,7.9865795950697,4.5876565641624,0.899158680986499,0,6.1952808490179,0,0,0,0,7.3149285592524,0,5.4685725819953,8.0415097032024,0,9.4861308027904,0,0,0,6.6148038894954,0,0,0,9.043865666807,9.8294323948947,6.6959360293213,0,0,0,0,1.591805417128,0,0,6.628640899919,0,0,8.9090431607081,0,0,0,0,0,0,0.737904098343201,0,0,5.4834186767002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","tissue","none","islets","64","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_64_IS_doublet_none_F4",2,0,12.2801982003135,14.942959802344,0,0,0,12.0848719150412,13.5148428705711,10.6683691054798,11.5274615352839,12.6108980027186,0,13.3971948034777,10.977294830807,11.4086351427485,10.9598502348412,0,10.8385566107233,21.5,12.3557520560148,0,9.4311537698631,0,7.2467488274718,0,7.1821489821294,9.1000866271873,8.7371838338815,0,7.9558639516389,0,7.6060007715339,10.7872272994023,14.6372107053909,10.2341887201448,10.4233772963482,10.5146684466037,8.973358366603,7.6444392863169,8.0853403451299,10.7441768584021,0,15.1926543901383,9.2455506729129,0,0,0,5.2252651857913,9.5963288053259,9.4081096567088,0,0,9.6487625933498,0,9.2749797182237,0,1.7936000124566,7.865377607201,0,0,0,2.7841344407625,0,0,0,8.0726654040917,0,0.560821148196698,6.7795002044386,0,0,6.0354361206329,0,0,0,0,8.1604227414387,0,0.910088403879801,0,1.697067021251,0,0,0,0,0,0,1.2450876889625,7.007024317485,9.6732505178665,0,4.1030229385435,0,4.2981841281665,3.0913782868318,6.0245078168807,0,0,0,6.7503686640817,0,8.1628229419626,8.3346464048679,0,0,0,0,0,6.338372511704,0,0,0,0,0,0,3.9272711000042,0,0.686533329066201,4.5669094605371,0,0,0,8.4469353903447,0,0,0,0,0,6.4859202309811,0.365522669590899,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7196786538711,0,0,0,0,0,8.6367254870787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45","tissue","none","islets","5","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_5_IS_doublet_none_A5",2,0,11.1669103325343,14.4319300915617,0,0,0,11.0811487699688,11.9383359643192,9.5617875566641,10.1996930732567,11.2915898282941,0,12.1421527573352,8.6472176122507,9.5027369258417,8.941356492813,0,9.5299690238903,21.5,12.0239398163976,0,3.3556875282042,0,8.3619146600392,0,2.1229395279289,8.486867352789,6.6966279119694,0,8.0549872221619,0,6.7410555566293,0,15.0213824999585,8.124141968221,8.5840215574698,0,0,6.618881081101,6.1446281695066,8.4213276983875,0,0,5.9760059830973,0,0,0,0,9.4360842497301,8.472646825403,0,5.9431482591954,7.7075318933171,0,0,8.272183465487,0,0,0,0,0,7.0637119153089,6.614247924066,0,0,0,0,0,4.7946712260421,0,0,0,0,0,0,0.3609695105248,0,0,5.8473092098074,4.6446783725504,5.4562161228305,0,0,0,0,0,0,1.9041059186241,2.4408042339074,0,0,9.7505563375447,5.5718787875866,8.8399797071859,0,0,0,0,0.903995737834599,3.6972657547934,0,6.1648231917392,5.9231654708352,8.2059015345578,9.5585179927053,7.9621562138765,6.7759812900642,6.4624734555666,8.5494135103148,0,0,0,0,0.2658182842423,0,0.782105655077899,0,0,11.171597992471,0,7.3225224169954,0,10.6391608827179,0,0,0,0,7.5836484773236,5.061608452432,7.9126089393263,5.2368484883551,0,0,6.1823720916133,0,0,8.3925917293088,0,0,10.0435565238797,6.2450783471293,0,2.0139621988023,0,0,1.0391942485156,0.929230301388699,1.3762246180864,0,7.365923938942,0,0,0,0,6.2863940688593,0,3.3772113719191,1.3246765870047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6","tissue","none","islets","14","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_14_IS_doublet_none_B2",4,0,9.584418007178,3.2788986980145,0,0,0,9.5879679132162,13.03387734811,9.2522203411281,9.2427337419425,10.6845588085279,0,11.2945484431337,9.3580887348572,8.9452123439676,10.403986318283,0,9.0293681563911,11.7734382165419,5.9428545154291,0,0,0,0,0,1.0539601143751,9.4697633552634,0,0,6.6454086997382,0,6.9321906192672,8.9722571267056,14.2237813569498,10.4232462970851,8.52247112621,7.7309336664194,0,5.9955476151181,7.8414477608448,9.2052444711352,0,19.6903033303725,9.8679417742446,0,0,0,5.7228530148798,0,8.6830433667713,0,5.8811358461707,6.4093834389028,0,8.6465857709984,5.4359728790428,0,0,0,0,0,0,0,0,0,0.9512422384465,0,0,5.913032222813,8.4475458040468,0,2.2238290795885,0,9.6401915548427,0,0,0,0,7.0633435772134,6.225719571159,8.297172887242,0,0,0,0,0,0,5.4068793906661,4.9069779401708,7.5865461881872,0,9.5495587916131,0,0,4.1970051670857,7.342790523368,0,0,0,8.4561853840385,0,6.7205848216708,8.0098778110183,9.7228320920341,9.5564181028741,7.6226838532924,6.7031057471604,7.3023405213895,7.4079367080582,0,0,0,0,0,0,5.0487528024413,0,0,10.1212530157693,0,7.154465496359,0,2.9817671974488,0,0,0,0,8.7950199024326,6.62251661023,5.9311179129224,4.6696088119378,0,0,0,0,1.0394170096559,8.2118095844369,0,0,9.9684071540597,8.2333328977333,0,4.358699622185,0.261475132815601,0,0,1.6790067342737,0,0,0,0,0,0,0,0,0,0.909851472696001,4.4388060409365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15","tissue","none","islets","22","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_22_IS_doublet_none_B10",2,0,10.5511660247661,14.9801229623171,0,0,0,11.1080270218116,12.8394065566233,10.7968818060183,9.3884216234452,11.3020451950686,0,11.968689854705,9.6557138277108,9.065311347122,9.0319732351085,0,11.2313472567158,21.5,12.7214168504306,0.186102132185699,8.6960846976659,0,9.2692763477037,0,4.01780625432,0,7.6574474989713,0,0,0,8.8554016643068,12.8817434839832,14.1923301127536,6.1210994410135,9.8158656657404,7.5989582627098,0,1.4203814038826,0,9.3296446307349,0,6.5280842428759,1.5405057499773,0,0,7.2959670270921,3.6864709773757,10.1164289081557,8.867619918382,7.3312866824332,0,7.916131202055,0,0,10.2464988900728,0,8.1699334885976,0,0,0,0,0,0,0,0,0,0,0,3.3228440504369,0,2.6392826476634,0,0,5.5492972451286,0,0,0,4.458161363602,5.5701338155384,3.7003959722458,0,0,0,0,0,0,3.8652961099673,6.0111222503397,0,0,8.770868286515,0,8.6652678696932,1.6586406638387,0,0,0,0,6.8630272913573,0,0,8.3740666746123,0,8.5151417824169,7.8597815405102,6.640013663788,6.2251105084384,5.5485143737747,0,0,0,0,6.1684542426119,0,5.1827154594636,7.4985539202684,0,10.1386079418899,0,1.1094997466536,0,8.6658540570046,0,0,0,0,8.648584320079,8.8998500955196,2.9917154263603,0,0,0,3.3555067579326,0,1.8271301823906,8.5032388400187,0,0,9.4506399912931,7.7700533234643,0,0,0,0,0,3.7394684289759,0,0,8.1214389652084,2.7054904413195,0,0,0,0,0,3.1173503862703,2.134877141773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74","tissue","none","islets","76","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_76_IS_doublet_none_G4",4,0,9.851771821117,0,0,0,0,10.5882674975122,13.3419286800502,9.6834293900237,9.8408724149615,11.5132277818473,0,12.4138877473371,9.1456661124838,10.1359722785302,9.2518627742323,0,9.1295219306895,12.6654509380652,5.2477700664361,0,0,0,8.586528099197,0,7.6268114043519,5.3532762420212,1.6063385393834,0,3.3171794082296,2.6210011708395,6.8018568027008,11.6516173463539,14.0761102439589,7.340338587898,7.0043741200876,0,7.5056599079696,5.1738961120283,2.8636761609488,9.7274480473717,0,20.4488538683105,7.8327934856866,0,0,0,6.2754573458024,8.4865677137558,8.2388641646887,0,0,8.8723397351045,0,0,0,0,0,0,8.7925907798433,0,0,0,0,0,0,0,0,0,7.9154611919096,0,2.6580165174963,0,0,0,0,10.883427921912,0,6.0807530685288,5.4910071378773,12.7576973232042,0,0,0,0,0,0,7.8469434280537,6.3572435394289,4.8425844035475,0,8.78340973523,0.280394472421602,7.5243436176611,5.0772185527413,0,0,0,0,8.641037671852,0,8.0315968739592,8.6689365682386,10.6221311275599,9.1628728294106,7.104198253253,5.2650865972791,1.3965717550671,6.1155464546767,0,0,0,0,0,0,2.0102118742598,0,0,10.7957735290086,0,7.2029173020373,0,4.9519443562419,0,0,0,0,9.1137266321141,8.3747269769556,7.109205509076,5.2794690014562,0.0832660099794005,0.9300783974867,5.1111748501413,0,0,7.8233081518259,0,0,8.5959316900628,7.3293310991463,0,0,0,0,0,1.7110620813638,0,0,8.8283434117024,0,0,0,0,7.1219585407709,0,3.4513900404902,0.2088256966606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","tissue","none","islets","90","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_90_IS_doublet_none_H6",4,0,9.9235455140341,6.2525015410618,0,0,0,11.6430928289342,14.8110247384027,11.5347539587652,10.9343263374875,11.1043325524613,0,12.1688698737349,9.7038953024592,8.7506558688605,7.3368640830989,0,9.2824470998651,11.9011657604558,7.070299496228,0,0,0,9.0620595764102,0,0,9.4947507614714,0,0,0,0,0,8.3493570113832,14.7043587044735,9.2207156762319,9.7461845047637,0,7.4309959969054,0,6.5619462710668,8.9265231614938,0,10.5791181867384,11.0594994686287,0,0,0,6.4948910630101,8.4937445498192,8.788275818601,0,0,10.7723192121756,0,7.4734955512235,0,0,6.972486306926,0,0,0,0,0,0,0,0,0,0,6.8809564049909,0,0,7.6741941278613,0,0,7.594944372741,0,8.0598189537,9.1984839056706,0,1.1216654024716,6.5134396073005,0,0,0,0,0,0,3.5186463791732,4.1318612058303,7.1720195349543,0,9.8305740435327,2.4684229963171,5.1915543958672,19.1320763647888,0,0,0,0,7.7281778182599,8.5929238549114,6.3974618584855,7.3761045331603,7.624689574045,8.8831480080173,4.625096015519,6.3493684773746,6.247261703692,7.793690390867,0.403354201684,0,0,0,0,0,4.196210310591,0,0,11.4933334269039,5.4591726260651,6.7794710040127,0,0,0,0,0,0,7.6937885768473,4.3065596860873,6.0659306879507,2.8650521181163,0,0.0636925213402009,0,0,0,6.8164334289696,0,5.339210434064,9.4382837562215,7.9588381080206,0,0,0,0,0,4.3035784027006,0,0,7.0892201897189,0,0,0,0,4.7718892325889,0,5.3043266942489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62","tissue","none","islets","65","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_65_IS_doublet_none_F5",6,0,9.900182353237,11.8948841954775,0,0,0,10.4854919965151,12.8568834551153,10.1778142971169,10.6598944238592,10.8436385332827,0,11.3099507620868,8.9639100887481,9.4461941916725,8.0014522385506,0,9.503655290151,15.7641855225374,7.7049274884874,0,6.4846688874485,0,7.8446348434486,0,14.2224360233783,9.1289924748326,0,0,6.9049889952032,0,0,0,14.1796413378445,0,8.6326408172184,0,0,7.0918236287942,6.6402160844248,9.7182108303548,0,9.5543093549656,20.5711454332622,0,0,0,0,0,9.5704371058767,8.3542542279391,7.0822619367242,8.7102727256128,7.4080344836086,8.7892947690254,1.7889516385469,0.250330514249999,6.593817861471,0,8.1107437258605,0,0,0,0,0,0,0,0.980163452046899,0,0,0,1.2188134064138,0,9.0783746687206,5.2573794487955,0,0,0,3.5406886147685,3.5191115298084,6.1744669716608,0,0,0,0,0,0,6.8888190072852,7.1505244040532,0,0,9.3397041003025,4.8858470967677,7.2451832777039,5.5629652560439,0,0,0,0,7.6197316575546,0,7.9602637731732,9.3971528556309,7.713319640933,8.596420384062,7.6711666122044,0,6.4963870358386,8.657531889366,0,0,0,0,0,0,0,0,0,10.5553039387699,0,7.7861359979524,0,0,0,0,0,0,8.6843118616462,8.3200655663199,6.2431377459811,0,0,0,2.6676407040211,0,0,5.457399316325,0,0,9.2554458542409,8.9926216540213,0,1.9133239163463,0,0,0,4.9430826095638,0.269402333429401,0,9.2642359564411,0,0,0,0,8.0428437045715,0,5.5080928765966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","tissue","none","islets","24","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_24_IS_doublet_none_B12",6,0,9.5616822413799,12.2481213297538,0,0,0,9.6870941178622,12.1758717443658,10.9288265945665,10.2610563235145,10.0991013252302,0,12.0164954968334,6.5709583243172,8.8150169470009,9.4419321706066,0,9.2898866024745,14.8340574597756,7.0533727031446,0,8.5883257844195,0,0,0,13.1234482622552,6.9052298816105,0,0,9.2513301320225,0,0,8.0381374318376,14.3315802192401,9.1092266967702,9.1580238903121,9.3891110591056,0,6.522055328604,0,9.2804187995321,0,20.0583962156668,20.0328324394461,0,0,0,3.9863321021993,0,0,0,0,7.3086046451505,0,0,8.1375018013991,2.8001513958632,7.7111047878621,0,7.1358569042349,0,0,0,0,0,0,0,3.053461318195,6.8195204296278,6.6067247211121,0,3.476991086778,0,0,0,3.140221076084,0,0,1.1224119217357,3.0715859612496,5.4386300990144,0,0,0,0,0,0,5.9697451090779,5.099030314705,5.311933029074,0,9.438557477657,3.8469128261767,8.3831930341032,4.9277422151099,5.8869298037482,0,0,0.3586437473035,8.3386608506876,0,0,8.2879283865811,0,6.320687984576,0,5.3253743924874,5.523317301969,8.3322289454227,0,0,0,0,8.0995460533349,0,1.7386543916234,0,0,10.6279775370012,0,7.0519962202885,0,5.102787786859,0,0,0,0,9.0405545950395,5.8620322310953,7.5582590349175,6.2573917719091,0,0,3.7629232672495,0,0,7.7073901751608,0,0,8.3657586156428,7.866925392698,0,4.235758683854,0.636057884586801,0,0,3.3648190564738,1.7318326464768,0,8.1962083630178,0,0,0,0,7.4985611201041,0,2.1834733515598,4.8407416293552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","tissue","none","islets","70","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_70_IS_doublet_none_F10",2,0,11.1580052655442,15.5212927176717,0,0,0,10.5375597768246,12.9530346021835,12.2024025483895,11.4672033458096,10.2294476875698,0,13.7370602246033,7.7052055180205,10.1230804918887,9.9090217786804,6.5201750954758,4.7032248466766,21.5,12.4607997954709,0,8.8299224908032,0,11.7803250969087,0,4.5089845203028,0,8.8085510795124,0,8.0740867673307,0,10.1071598339674,10.6295147041537,14.3071562417683,9.6223217671608,11.3445608096836,9.1238009715893,0,6.3791863014802,0,9.8673799976491,10.1730684563735,9.6724403387134,9.5640446796696,0,0,0,0,7.2113404927829,4.0909896707695,6.1892385134702,0,6.9428125628782,0,8.4203219698785,4.3625126328468,5.656815886572,0,0,8.9589203747891,0,0,0,0,0,0,0,4.666565667789,8.9606010274989,6.7122921159812,0,0,0,0,0,1.0427687302822,0,0,0,0,4.9395786903397,0,0,0,0,0,0,3.0266835715371,0,5.8861093209911,0,9.5408165816654,8.8823199033081,8.6162356313728,11.8674453111835,0,0,0,0,1.4529619753902,0,7.4959785310101,7.0624671749285,9.1955767303176,9.2848387315129,6.3800102685067,6.5953366577976,0,6.1684448199656,0,0,0,0,0,0,0,0,0,9.9768120671456,0,7.0680179035333,0,0,0,0,0,0,3.0866068087827,5.2250108546,6.1018957556272,6.3581681776097,0,0,1.8731256927847,0,0,7.9984937955252,0,0,9.2447573340263,3.1858079461098,0,1.7643322221946,0,0,0,1.186048038194,0,0,6.3998849916774,0,0,0,0,0,0,0,1.2866250940826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","tissue","none","islets","77","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_77_IS_doublet_none_G5",2,0,12.5984785590348,15.8537049200213,0,0,0,12.389305908712,12.3458467572777,11.4952213318583,12.0061828586521,11.3955095602488,0,13.4074357685415,10.1417204053808,11.44137657613,11.0119991970429,0,10.8837534103271,21.5,12.9074333581361,0,10.7381363232937,0,10.3377825177449,0,1.0175939766933,10.7665899465162,0,0,7.5819380192467,0,9.5539322808963,9.2843302432179,14.9044481232074,10.5446095606625,10.1751671065096,0,8.9462797750559,8.7503139518315,9.0111287915542,10.1947928779566,0,9.3856243555792,9.4840809917129,0,0,0,4.6923210395154,10.815923429024,10.5283742856901,0,8.6027755082458,5.5980147412065,0,9.2252013874571,10.5945705078708,0,9.3167776193982,0,7.6369105422137,0,7.8534530185954,0,0,0,0,0,0,7.6038525843835,7.5402095934515,0,0,0,0,0,0,8.5171855056955,0,3.930070599809,1.3294400932504,10.3102177654428,0,0,0,0,0,0,4.1029400722063,0,7.2673448351318,0,8.611276496779,0,2.5636107970451,0,0,0,0,0,1.7583438928233,0,6.9180127205165,3.6625427786573,9.6683706619123,0,1.7522908425176,6.9800170927858,4.6669436494817,7.026251208408,0,0,0,0,0,0,0,0,0,10.1673145013855,0,2.3791706035641,0,0,0,0,0,0.0984490174233983,0,0,0,0,0,3.4020213205351,0,0,0,11.3680798217687,0,0,0.6176392888447,5.9013509494794,0,0,0,0,1.3541951839186,5.128177137703,0,0,3.3434962231564,0,0,0,0,5.0089436320386,0,6.0757152607439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50","tissue","none","islets","54","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_54_IS_doublet_none_E6",6,0,9.4664475916923,2.1841135800961,0,4.9658229807493,0,7.2981471404606,11.9082001453454,9.8014764285512,7.3506732088165,9.3350159515383,0,8.8208578208329,8.737567658437,5.1064528371686,8.0626777088221,0,8.4022064029428,12.7900406134514,0,7.1776787217834,7.2441342585338,8.7826079119586,6.4050124165221,0,9.539366253637,8.7894406866754,0,0,0,0,8.3586450277922,12.0078448053685,13.1441917061647,6.3481077501052,7.3612956773971,8.3834240753688,0,3.2411226369473,0,9.1147543206466,7.5406457400495,0.568718654757699,10.0766285351409,0,8.8722236795682,0,0,0,8.3148472777375,0,0,7.5258233372143,0,0,6.6801438843365,3.8114763581618,7.0774453481081,8.4900354542872,7.2038244351033,0,0,7.4127503610605,0,7.1219409431995,0,0,0.937035414772801,5.3632682748179,0,0,16.1488490091442,8.9098194970624,8.5352200985915,5.8851483964727,0,0,0,10.5266325889763,9.7853842529228,13.9271859610471,0,0,0,0,0,0,7.8983750891058,0,6.1464403040546,0,8.4632573409318,9.2937964628583,9.981873415323,2.65751766647,0,0,0,0,10.7789708286764,0,9.2606839861225,10.0421442501883,12.5086489570352,7.7507285353993,0,5.7910031598568,0,7.6226230224632,0,0,0,8.3590137474252,0,0,0,10.14885927683,0,9.6011036069267,0,0,0,0,0,0,0,0,1.1205822585018,0,0,1.1551156557303,0,0,9.7743556054311,0,0,12.5753249870015,0,0,0,0,0,2.9233393700037,0.204163726608801,9.352558639584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55","tissue","none","islets","59","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_59_IS_doublet_none_E11",4,0,9.445078698312,5.072306063251,0,0,0,10.253184356474,11.3444668929247,11.567363001993,8.4492444510705,11.1225099309765,0,11.8869593904423,9.6994642015805,7.3112778978604,9.0091367919486,0,9.7283007201133,14.6432977080205,5.7841800812108,0,6.3882775766165,0,4.2853570987971,0,0,6.9587997234579,0,0,7.5741861082203,0,0,10.1663425805636,14.0657833949159,8.3211120366632,8.1362747030262,7.2855036233644,8.6199371164439,6.1907234326456,8.2462022295728,7.6657414264377,0,21.0062451778546,11.2582080163663,0,0,0,7.6858049052836,0,7.354371233684,6.4826581152101,0,9.3705963945685,0,9.514484100218,6.2049910452585,0,6.9507359957484,0,8.2182016543565,0,0,0,0,0,0,0,0,3.4712687600596,0,0,14.5438869461913,0,8.416898036149,8.6705128532441,0,8.4035217059745,0,3.5048874366806,1.6185232023689,11.4420153740075,0,0,0,0,0,0,5.4006974514652,6.4680057139472,5.8481768530137,0,8.0926526388527,10.5735499569133,7.3385706237584,2.3772652207834,0,0,0,0,3.68103857301,0,0,5.1223141111096,8.4755840550284,7.8501080936235,4.6388567202317,3.7822492428396,5.3644422031661,7.3144815476126,0,0,0,0,0,0,0,6.1233602991817,0,9.4224469939285,0,3.9224366966982,0,7.8720346164423,0,0,0,0,5.7920164107778,7.9409909706701,7.9033805637348,0,0,2.4396598084781,0,0,0,7.3291070195665,0,0,8.5742517299927,0,0,5.5079804356141,0.302861012333199,0,0,2.7184974579327,0,0,7.0012987819905,0,0,0,0,0,0,3.3789814665238,4.3658695874107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
