"","y1","y2","cellSource","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster","kmeans.cluster.1","kmeans.cluster.1.1","ITGB1","gsk3b","Hprt","gsk3a","pten","HIF1A","Irf2","Stat3","Ly6e","Jak1","VEGFA","PTK2","TIMP2","ACVR1","Stat1","Pdl-1","Irf1","VEGFB","Jak2","Socs3","nfkb1","PDGFA","gapdh","Ifngr1","WNT4","Traf2","CSF1","FGFR1","KLF5","tnfrsf1a","CSF2RA","INS1","ANPEP","NFATC1","Fyn","IAPP","TLR3","Bcl6","Stat5","Cd44","Ifit1","CD44","EGFR","SPP1","CD83","il4ra","CD74","Nur77","Oas1b","LY75","PDGFB","Tnfaip3","Map2k6","Irf7","GCG","SST","tnfrsf1b","icam1","cd40","Oas2","H2.AA","ppargc1a","H2.DMA","Rsad2","CD24A","Bcl2","TLR4","COL11A1","pparg","INS2","ICAM1","Ifit3","Mx1","SFRP1","VCAM1","Ifi44","ANGPT1","ICOSL","PPY","ccr2","TGFB1","Tgfbr2","IGF2","COL1A1","CD36","FLT4","il7","PDPN","MMP9","MMP2","CD14","IGF1","Zeb2","BMP5","Ceacam1","COL1A2","FGR","LEPR","GHRL","Aim2","Stat4","TEK","TNFSF11","PTGS2","Oasl1","il25","cd86","CD86","Il12rb","Il18r1","il1r2","IL34","LCK","Mapk8","ITGAX","ccr6","CD8A","FGFR3","Vav1","DES","TIMP1","Cxcl10","FAP","IL-21","MMP3","Zap70","GFAP","TNC","SELE","Isg15","CXCL13","KDR","ADGRE1","cd80","CD80","CLEC7A","ctla4","Cxcr3","foxp3","il6","NLRP3","Tbx21","ZAP70","IL1B","gata4","Icos","PDGFRB","GM13889","BMP7","Il27r","TLR7","CSF2RB","CSF1R","IL1A","TLR9","PECAM1","tnf","ICAM2","IBD_Status"
"96",1.03310877185625,-1.45759051359103,"tissue","islets","96","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_96_IS_doublet_none_H12","1",1,1,10.4943757010781,9.7775596158603,9.6095077169046,11.4550152314522,10.8970271304929,10.0208821843572,9.7086345773055,8.4374211084875,12.5053441452515,9.5433966025464,11.6486826356135,8.3772436585941,6.8815136740765,7.5622022941703,11.0300187013492,8.289581192552,12.3581529405522,2.4043051148423,0,4.3724278541052,10.1698704230531,8.9156588038989,14.4474927515471,8.5665983694301,6.1236208248901,7.3598814346772,8.6430573999498,8.9945708775404,0,7.5251251951551,5.6191700502485,6.4470577090046,9.0485668538378,0,0,11.8673855888087,0,8.928255469983,0,0,0,0,0,1.6796636899849,0.847748983114101,8.8579243546445,13.2946174198567,0,7.6850266071633,6.8966555501706,0,7.6181403599826,7.6285119051061,9.0317083654514,19.155543329523,19.972752139627,4.6708300651933,5.0218613070846,3.5096260853053,0,10.3394917829321,3.7884361952519,3.8990144533078,0,12.5807694321227,7.4181374487968,0,0.0953750877832995,0,14.0103844481119,4.6808315976978,10.9044469542851,0,0,0,9.1465164391164,0,0,15.2505771705599,10.1583417558689,0,0,6.421279535071,4.8513069870937,0,0,7.5805952953822,0,1.6555102579039,0,8.6434278217668,2.6611271953451,0,0,0,0,0,0,8.4106707789138,0,0,0,0,8.6302771296399,0.5516303846798,1.2736371729443,0,0,0,0,0,0,0,0,7.6186448511285,8.4448045215848,4.2368530799502,7.265856901262,7.4151329246357,8.8476258675903,4.9422470855414,9.1488644781568,0,7.1086574524541,0.929317303549102,0,0,9.3493054509011,2.2632644360671,9.3748976121152,9.4112845214164,0,0,0,0,0,0,0,0,0,0,0,0,3.5620251604158,0,0,4.312638680859,6.7104477021516,0,0,5.1512893368614,8.1777166652498,7.4763209858396,0,0,0,5.7329141654838,0,NA
"83",2.65958982806963,-1.96601805901931,"tissue","islets","84","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_84_IS_doublet_none_G12","1",1,1,10.2402170260939,10.912117589945,10.8595279092789,11.4119616901477,12.0180197450798,9.8075032494821,10.2152787349595,12.1460841636128,13.5622185097489,11.5787984860443,13.1074159397993,10.6572235811381,7.0117752376171,9.7545362449005,13.0401137792223,11.7900442584886,13.6444867383436,7.9416081300316,9.1530148762092,2.4868097819233,10.3686174520899,9.0490373500094,14.3049618694728,8.3054219049066,10.6152454662052,9.0947403662704,10.403194581532,7.7934867529644,9.377344854659,10.3335066271827,7.7490977644921,13.3430412452846,0,6.9350782684957,7.0246043773404,15.3399339250247,7.8193789381372,0,6.7085472646165,3.1802853526456,7.0986022273086,3.653288245867,8.9353230331806,6.9094431571082,0,7.4091781150814,2.6650312147508,6.6711795377804,7.5031304133188,7.7496901238421,6.3742700455278,7.2616471198205,0,7.9770359184522,8.4705082593344,16.3278656836793,0,5.6857318104821,7.262962488393,9.599335216813,9.4179839645686,0,7.9477114574488,7.9385989364339,8.9424314195248,6.3450540378464,0,0,0,21.5,5.1627814285946,7.9037774857024,0,0,0,8.1247323939988,0,0,0.904258383417702,8.7956969216195,0,0,0,0,0,0,0,0,0,0,7.0799000112546,0.504869929055399,0,0,0,0,0,0,7.0348909238923,0,0,0,0,6.6646997572519,0,4.234515261106,0,0,0,0,0,0,0,0,0,6.7239541025982,0.934432127508,7.0107514983641,8.0096990231309,8.2340897128721,3.2360751023325,0,0,0,0,0,0,5.9029027301821,1.3817244382849,8.3751827892398,7.5281033350403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9342681994892,6.6180575724255,6.7761152117236,0,0,2.1764376952425,4.7548328312236,0,NA
"94",2.60091644626421,-2.18436246431277,"tissue","islets","94","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_94_IS_doublet_none_H10","1",1,1,9.9970016195972,10.3741684153717,9.9518339603303,11.1749159603979,11.452989275951,9.29904907784,12.1253599513488,12.3690417378668,13.5523650558639,12.5488121327392,13.1424881094355,8.4729346193656,6.7768493736693,6.7959403214576,14.5794143477745,13.9748260775715,10.3386061526472,7.6320089649943,10.4585871749744,5.1270481800214,10.4261610822995,7.9584327756579,15.0090838124183,9.3304601466809,9.858926928427,8.691173350156,9.7545145418515,7.657094424158,9.700742003753,11.6018576510399,8.1986346284989,12.2326103598007,6.6503683984929,0,1.2518387182966,14.5459055360086,6.1189631741951,7.5901312817615,6.1463059064443,0.428893039612799,8.9333833885832,0,6.8639995386323,2.4652655692744,6.2669864878172,0,7.8621332089752,0,7.9230016609801,0,0,0,0,9.9058563952342,12.8940384708237,11.0718854416264,8.9822436837042,2.8051627812895,7.4603245003328,8.7368261257245,1.1005002161746,0,7.7735771394301,0,7.4245500814439,3.2280397318769,0,0,0,21.5,3.3614136273924,10.9887522456893,7.198138957723,0,1.4548265816609,9.4863515874372,0,0,5.5550278503039,8.2240572617403,0,0,4.2234385199207,2.7544813579321,1.2018422415245,0.4084846091719,0,0,3.2888942893256,0,8.7736468936499,0,0,0,0,0,0,1.4584308811485,7.9098896386644,0,0,0,0,7.8402539884947,0,5.0831574651475,0,0,0,0,0,0,0,0,5.6093348653128,8.9022183537185,2.6041313741656,6.0664330392414,7.9500793638903,7.9317342572652,5.7712584727244,8.233998133892,0,0,0,0,0,8.4600560295978,0,7.9602584436812,9.2396650892008,0,0,0,0,0,0,0,0,0,0,0,0,4.0353235403407,0,0,0,0,0,0,4.4149511899369,2.7464129720361,7.8351001993648,0,0,2.9536736941456,5.1124916727183,0,NA
"80",1.67283254962725,-2.1139968863766,"tissue","islets","81","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_81_IS_doublet_none_G9","1",1,1,11.1776261511791,11.0529808988029,9.895252040684,11.3645087393958,11.60813642455,10.8357170212645,11.5520280382356,10.6513231579613,14.3724568853711,10.9862757337157,13.6573623799878,9.4693016907029,6.5222944801502,8.1305466053255,12.9963297827568,10.9828826177483,12.0137502913064,7.0844586805567,7.6692187829264,4.7593955069367,7.5689913035162,5.8946326317879,14.9213535165121,7.7415172014032,8.9686719327574,10.0978020128751,8.1909051177055,10.5625549771623,7.7622670938756,10.8454759357755,6.4526887652226,6.8468826861333,11.4651797228685,8.3314490288665,8.2526559283584,13.1684922619475,4.0969490554709,7.4184603014198,7.0007300193126,5.078075045774,8.1945831691086,4.4149753018499,0,9.2247223605515,6.2731884033737,8.2978672657195,12.5375870281875,0,7.6621394421295,6.9427717344314,0,0,8.5365698423607,10.7833225202847,20.574664020779,19.7652246702338,7.0383653161555,0,3.4784349007121,0,11.2562313393776,0,8.6528263655483,9.2239483097894,14.3907421444942,8.0113639751366,0,0,0,14.9654071751605,0,10.4921610714824,0,0,0,9.5240202019227,0,0,16.7755546026812,8.3604422269448,0,0,8.0576069796807,1.0455540103043,9.1430055787032,0,0,0,0,0,7.9260780279808,2.0432606398075,0,0,3.5751621303934,0,0,2.6846922188931,0,0,0,0,0,6.171597561035,0,3.283265285651,0,0,0,0,0,0,0,0,0,8.6329069226043,3.852984828658,7.3250806433297,6.215226836582,0,0,14.6669449499959,0,0,0,0,0,8.5865209553119,1.5356011011213,8.8240094774934,9.06452623609,0,0,0,0,0,0,0,0,0,0,0,0,3.258267770805,0,0,1.1363348878229,0,0,0,0,0,0,0,0,0,2.5375493922055,0,NA
"38",1.44108444553179,-1.64310864425109,"tissue","islets","43","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_43_IS_doublet_none_D7","1",1,1,12.4475424271256,11.0020246416649,11.0314304562154,11.5946143820211,11.6271044566362,9.6902459736315,11.3843751033562,11.8207433684402,14.7602562244425,10.7906245566219,12.7893473508351,9.7694377142369,9.8351751852196,5.878035533306,13.991243879134,12.5772863838539,12.9938162578386,5.8212429723411,10.1165276824747,6.7529954029289,11.1337903910462,8.1564652633981,14.5133028624782,9.7311758182077,9.7115373474866,9.4578254323541,9.7806034372409,8.8745012894852,0,6.8586756731502,0,0,10.0131151685518,7.5919951984685,7.0293488962741,12.3980809613659,9.2109563606819,8.4656045950547,5.5044218652745,2.9378624603975,12.556793428605,0.992085545426399,0,0,8.0341932668757,0,11.0220026344745,0,8.8528971414109,8.1215466012332,7.5850565194939,0,9.3908372232329,11.581616661583,21.5,20.3582521760976,0,4.0509663722531,0.0365856307628007,8.0376005165268,11.3314039277042,8.0020352090427,11.0462881762571,6.7416628792834,13.244952753177,6.0599392216389,0,0,0,13.4817662947274,4.920448919009,11.7349488310966,6.9542869196932,7.582220732445,0,9.5602379899161,0,0,2.9742101983158,8.7075378531723,0,7.9454023667455,4.7829981760988,0,7.7751441307416,0,0,0,0,0,7.8819376320008,0,0,0,0,0,0,0,5.5337187858572,0,0,0,1.4404301292909,5.5530182410136,0,0,0,0,0,0,0,0,0,0,5.19272446862,7.3773946733495,2.2292775404684,7.4260060226716,0,1.8535648775933,2.0118430153681,7.0545265952629,7.0611468454384,0,0,0,0,7.6962595095818,0,12.1426767165157,8.6401486428867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4722346985908,4.5641240945197,0,0,0,0,0,NA
"19",2.33958155017657,-2.98793210900233,"tissue","islets","26","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_26_IS_doublet_none_C2","1",1,1,12.4437233305065,11.1395816967779,8.5192145054651,11.0089052400499,12.5056192055663,9.0204934535876,10.8117858616486,9.7670440822691,14.9017551662597,10.6769342204108,11.4669623990094,4.3152636969159,12.4757245498383,0,8.3515721419175,7.3685217488735,10.9778765489068,6.4566774536831,7.5837481873861,8.9337221171321,9.9938154290908,10.6725039964594,14.9386917564027,10.7787163117391,9.6736280637958,8.5347069390456,10.4288080107066,11.1166397652996,10.6860950895761,10.8191452971263,7.0338131940491,7.3999775156,9.1472091997962,8.2376123581067,0,0,10.1718850712677,8.0813152554483,4.1648958754702,2.3627784971975,0,0,0,16.190524221095,0,7.5034657472428,7.3483916400728,7.2932887932615,0,6.3225445174753,8.0364057634243,7.3822864489421,7.3379061066184,3.91875892803,0,0,4.4673429155804,8.1914125275926,0,0,7.4246952149193,9.7236130714368,8.1884180579438,0,13.9846887938759,6.4702373940793,9.5650480286267,0,0,7.4617753767322,7.6424445617516,10.5354337260968,0,8.5910850130232,0,9.4718517448194,9.4333789608305,0,0,10.6837197699184,4.2595941032627,8.4073779375037,4.0658844389792,0,0,7.7108641613394,8.593308070649,10.9055341647088,0,0,10.909682025666,10.9152663703109,0,0,0,0,0,0,8.0496994828107,0,0,0,0,8.0767383647818,0,6.6696163184729,0,0,0,10.2226442058795,0,0,0,0,0,9.1158991346445,3.1549134755952,12.2347454684338,6.8000758662671,3.4909294517579,6.6110290058449,7.6272035007802,0,0,0,0,1.9282574967203,0,1.8422770284615,8.6173914937644,9.5802618489711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9540762964918,7.3584528353112,1.5868298283348,2.2816314262171,0,10.9473936487999,0,0,0,1.8845908720374,0,NA
"85",2.6939330707149,-2.50819846308635,"tissue","islets","86","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_86_IS_doublet_none_H2","1",1,1,10.3571602526758,9.5188621131054,11.0430821256955,10.6963332311188,12.0323756917544,11.166317008237,12.0586350392434,11.2542324458246,14.2541226124372,11.1717614772605,12.8074906061607,9.8246177986652,9.6467118433401,6.1256944720092,13.4450743027938,12.3029687571654,14.6209353619407,5.7007221286496,7.5263341008576,6.0145556424594,10.8022017579884,9.8623847217175,14.7012526620996,9.6634007266493,10.6650878547993,9.4464426173465,11.0090885513378,9.5258142086295,11.8991453941443,10.1028270583304,5.6187047586543,11.9850143315079,7.430684745144,7.87758234966,0,14.7899462948459,9.7522507636213,8.2755645996081,0,4.9268117885925,8.4696748180791,4.3719193112345,0,15.3111552361376,3.7953728905498,0,8.3240465266841,0,0,6.0741406760495,0,9.0610128580489,0,7.9972535011796,0,12.9587986534715,4.7001253756735,4.3310371520533,1.0997772908662,8.7326172208472,9.5716271300922,7.4385579286085,7.6615050204153,0,11.8642389846382,5.7886618735225,0,0,0,21.5,3.8740981553,11.5705179711597,0,0,0,9.7260608400317,7.4595917575685,0,0,7.4242830691198,0,0,6.7948888012302,4.7349472640323,0,0,8.5736181716575,0,0,0,8.4195026659769,0.517488924882201,0,0,0,0,0,0,7.7542629664015,0,0,0,0,7.7417766452101,0,4.871566243855,0,0,0,0,0,0,0,0,7.0297032544433,8.5582087554409,5.9584346109843,10.5285993384411,6.4735936857923,9.3799835801235,2.2783599315516,17.0322375927747,0,0,0,0,0.661610679787099,8.9422429507173,0,9.6657280589358,9.183686749294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5022398188074,0,0,4.6138268357824,0,8.8861587278398,0,0,0,5.5768072014577,0,NA
"2",1.46788221698565,-2.78604020989345,"tissue","islets","10","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_10_IS_doublet_none_A10","1",1,1,12.7523846116582,9.7441524813848,10.2641018702266,11.2863429606662,11.6478383198133,11.8192295247634,10.7436519875027,10.755612737783,15.746953103817,11.2843971497271,7.260685809909,12.4098737978554,12.8029012950933,7.8648232522558,10.8924327783803,8.2047838024387,11.1177676674561,5.865480967885,9.4967689995562,4.5873163690833,10.9664935017482,8.8972470085936,15.4082494459823,11.6875588391133,0,7.233191261126,11.5368501643928,9.7192757386855,0,13.3244114955291,1.1437734479547,8.3774233189762,10.0961477666498,9.1162361408298,10.472870676281,0,9.8743588681776,0,1.7622176583296,0,9.0234440121696,0,0,3.6914561441176,0,11.9948371367153,6.9814787755393,10.0815720032115,7.1246619241799,0,8.1685239638994,10.3951772525804,8.6389367593306,8.5869436440096,0,0.413418795532301,11.0400703837352,10.4270179606139,7.2582956011121,0,7.1549934133414,0,7.8413053437546,7.3267656462158,6.8084664313708,7.6213636337738,9.7554785024413,0,6.3010402565082,8.8764864654822,10.0689031920234,12.3355461208016,0,9.8718278706168,10.5562607101374,10.827411344343,0,8.6278564933621,0,10.609526244321,8.9927949932275,11.6103191431406,3.9252321235679,3.178250503254,14.5076189082657,9.6267099759036,0,0,0,0,8.1338434272923,0,0,0,0.0786416034565995,0,0,12.1569796936161,7.7213217549136,8.4549591319637,0,12.7540313072342,0,7.8692274932622,0,3.250313382044,0,0,0,0,0,0,0,0,5.7479821872066,10.5213904291496,0,9.7355839108969,4.8239351456094,9.8203068092471,7.3630268636478,5.9069691844986,0,0,0,0,2.3880921728172,5.5198769097255,0,9.9583122993682,9.9389889852778,11.3277338840542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8260186881292,0,0,3.721526060738,11.1917381386286,6.9244991429651,0,0,15.841430610581,4.1118291048383,10.0437676950399,NA
"54",2.03303009372515,-2.28541686451839,"tissue","islets","58","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10","1",1,1,12.9188653010667,11.7699892024084,12.3550638227196,12.9168365805122,12.0563476932603,11.0869501149329,11.4545364718447,12.7066658043565,15.0509589840374,11.9654853951504,13.520507243874,9.7349749690851,8.641725059439,7.6975002874099,14.047439971946,11.9709261107104,14.6254439118943,7.3536708870451,10.163374816293,6.5221597593547,11.4226960667693,9.1552581867603,15.635126501911,9.1488358119617,10.9033272561545,9.5803636666779,10.8211920068064,11.1692424689326,10.9758008592087,10.4645588268982,8.4413917648553,13.3610911714789,9.760098461482,10.0351008829873,9.1895194966648,15.680760038779,9.2934010678195,9.0189013843878,8.0928438859487,0,10.1451530369745,0,9.0714535610426,12.1898481214871,8.1606935542696,9.5261878699367,8.4770068442662,11.0859355656252,9.355087122299,9.0178381546917,6.1551674047305,9.7147447345836,0,9.2634599443639,20.0269616670446,16.018791206134,5.2053816660709,0,5.064997894614,8.5902832270236,10.1275498626375,0,8.8207246714968,8.9269130841323,8.7898909024644,6.5915702820403,0,0,7.2226719852489,21.5,0,11.6988320964169,8.1319251001326,0,0,6.7386903180937,0,0,19.1084962478373,9.1454029238605,0,0,9.0060411206709,0,0,0,0,0,1.9159459843293,0,6.8963169107806,0,0,0,0,0,0,0,7.5212469403853,0,7.0959352792321,0,0,8.6213658712939,0,0,0,0,0,0,0,0,0,0,6.4658617224355,8.7766911105126,2.1414613136782,6.1215795368437,4.2948651263985,5.060894886144,6.373062550085,14.3841293390656,0,0,0,0,0,6.9884458977496,0,7.1487073573495,9.6146124937674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7845878209761,0,0,3.8403442172424,0.9124987994234,7.3221016207906,0,0,0,0,0,NA
"44",1.36644846301836,-2.03790512001918,"tissue","islets","49","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_49_IS_doublet_none_E1","1",1,1,10.5535591634627,6.626497461722,10.8920241878786,11.1360051807255,11.6020992127912,10.8117474277566,11.1381836370793,10.9430529737828,15.2006296272175,10.5863536080804,8.7981393635949,0,3.2283128429396,8.3324228893966,13.4228922526013,9.767330938182,12.7549304385656,6.8512036623699,12.1470261332878,5.1843555197551,12.9102025145703,0,14.7635293542816,10.6114243531103,0,9.2195350750752,0,10.0308288563548,0,11.0449166999961,9.0177352900084,6.0888870945813,12.4038195752406,9.7184644933234,10.7698608286334,6.1181469292525,9.5843771681884,10.9158185666564,7.8121082802194,0,0,0,0,10.1427624327985,0,11.1409681021351,17.837953961598,9.2102591881644,0,7.858475728386,7.8539879660899,10.6840443814226,0,11.2298213587697,0,11.5275497205679,10.345257144457,11.5627865400267,9.9917468923698,0,16.7933427403354,0,13.0850309217259,0,13.9651849574749,5.2102007297127,0,0,7.5160862846148,15.3949269325627,10.8441912604797,5.1299645866653,8.6429954622313,8.0740123223201,0,5.8441635760077,0,9.9617496987352,0,13.4795442153291,9.812938863132,9.8716168929417,0,2.9413934420687,12.1693744461194,0,0,0,0,0,4.6211179802693,0.711031536872099,0,0,0,0,10.4248349714486,0,8.1765674677834,11.1557792975939,0,0,0,6.5083379640187,0,3.0254715529081,13.4821427816093,13.2894714631684,0,0,0,0,0,0,11.1958809618707,7.660582603356,3.1530904318458,7.4472884880278,11.2162886034876,9.2846197327116,6.591918093372,7.5135127906569,0,0,0,0,0,8.1214643882249,0,8.4509741076324,8.4741555224852,0,6.821910844073,10.5094983162144,10.0110172246517,0,0,9.8319765227901,0,0,6.863436595873,0,0,0,0,7.2840802184226,0,0,0,0,4.2730135698939,12.7122964409848,9.6085270985573,0,9.5792246677547,0,4.001280248091,0,NA
"71",1.02019935947222,-2.59585984862254,"tissue","islets","73","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_73_IS_doublet_none_G1","1",1,1,13.9038113025285,11.2345200486487,11.3901942094656,12.0124542187725,12.1122321747646,13.6828236164672,12.0457196991243,12.9718158073876,16.121753651373,13.6448726283972,5.8725583046433,12.4198298110474,12.7856394129057,9.0742409770379,10.7916699120386,10.2461716249123,12.4652318081144,0,12.0507925798427,7.031595874347,12.0368072447744,9.4037175151349,15.4277099552586,14.0758921888356,6.07108390883,10.2327012797135,11.5648348694579,9.8858535644604,0,14.6950296171245,2.8561252712039,7.9658028918284,10.6539159987879,9.9346511728648,11.4202728843744,1.17186786748,9.9406007350054,0,7.1253392609348,0,3.4016325426158,0,0,0,0,13.2332909221421,9.999573963538,9.0344242776037,0,6.1992393975602,10.6486144970852,12.0327127165813,9.0343838420939,3.0836687417833,15.1935606943562,5.660910104342,11.3724262322162,13.3755528677968,10.1344258551044,0,10.2713483304119,4.3229798750667,6.309841670137,0,1.190452990044,6.1049103184095,10.5960029307299,0.0593467255601006,6.9595074270167,7.3655017657965,12.7307940768767,9.0496740520717,0,0,11.1033262102951,10.2448159629919,1.8010134640767,9.5298474782583,0,9.462795898663,10.7061429237712,14.181575638224,0,0,13.0039396213304,11.3837749599963,0,0,0,0,10.0192089010955,8.5556379345391,0,0,0.339422220860001,0,7.4195898526131,13.8508216732204,6.7810158867543,7.5805960764272,0,13.8322598545313,0,6.7424201124321,0,0,0,0,0,0,0,0,0,8.6530071496106,2.0029200413446,7.3274654137809,0,9.8681956967787,4.0486685454424,7.1228803448181,7.8775232147478,9.344207829468,0,0,0,0,0,7.2856281311057,9.5082082962497,10.338322775387,6.1777335435911,13.9277934158246,0,0,0,0,0,0,0,3.1576810336374,0,0,0,2.8261881315349,0,0,0,11.0883047958078,0,7.2762820634551,0,12.1478775470482,6.7495911940627,0,0,16.6829357241769,2.6696388867758,11.2231915855925,NA
"14",1.94736343723101,-2.89418508923457,"tissue","islets","21","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_21_IS_doublet_none_B9","1",1,1,13.180439475456,11.3043871851407,10.422943446723,12.8636491288806,11.0013802326263,11.1037607056357,11.1834259506999,10.5006485553379,16.0220282497005,11.7580583956275,10.7015201833124,11.241175285633,11.7339212575326,8.1420460345979,11.9540007183746,7.5218419072487,12.7208918058709,7.4655890705556,11.395965576446,4.3657048729832,11.1913346481702,9.8385097438384,16.0119727678706,14.1930350151509,7.1937070888779,10.3332231063337,12.5368195583734,11.0323628374541,12.8642702659246,11.3144239454462,7.1287293140012,5.8891336062647,10.6236441918404,9.4774861187061,7.3088091079594,0,7.4474672946595,0,7.782163707325,8.7371071268758,7.5915115791773,8.1873368737603,10.0639741431425,17.1730328136547,9.5028370917162,11.0080550926224,17.1780477586895,0,0,8.1392495954282,11.8107620186622,11.7559989030043,8.3823420383987,8.1572227346509,0,7.0330917032172,10.2785519557546,13.5115332548554,0,0,14.9870769595356,8.1716775108509,11.6489260173897,7.9031070276172,14.3854778625513,8.0908664564114,9.6506882110242,0,0,8.0242824379901,13.1589564400594,10.8656931067019,0,8.7885835238637,14.3415024835411,9.7747952985507,7.1983830870795,10.0217047649139,0.135232629214102,10.686644356956,5.1482653744571,11.3684594761756,6.0840281152745,0,0,7.1698867996254,0,13.0994274850248,0,0,13.0585734524767,12.458600359376,0,0,0,0,0,0,8.718030309315,0,0,0,0,7.518633417924,4.1956143644992,0,0,0,7.3773489028724,10.7545910280852,0,9.1798524474588,0,0,6.6113454094336,7.9875446585985,3.627483190989,8.8741120463734,6.8338022888567,3.6167577555458,8.7381475456101,7.6345167852563,0,0,0,0,0,9.2834828290645,0,11.0115166396083,9.2474305727968,0,0,0,0,0,0,0,0,0,0,3.4720475860265,0,3.248934256558,0,0,0,0,0,0.496185985392898,4.6026894306612,8.1103221536819,7.3841084385364,0,0,0,12.8252797781876,6.9601452851792,NA
"93",1.16876560550494,-2.53971179640697,"tissue","islets","93","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_93_IS_doublet_none_H9","1",1,1,14.3928982139601,12.1431435409249,12.3123769479198,12.8905778236875,13.4389650087528,14.1888346449343,12.9893925187869,13.3911226519189,17.1390913266764,13.8172407339783,0,13.0323644837841,14.1606444032343,7.641205337367,12.3688792691136,9.6526202482973,12.9368046102767,6.6711200405683,11.9217189903047,8.9608398963814,12.6765906803269,6.9360674768177,16.0311892256237,14.0515748316042,0,10.8880268939197,13.747379285918,11.2365481227652,0,15.6208393421732,0,7.7245445842803,11.8831433690875,11.6093151621354,12.8185195728685,0,11.0415522452396,0,6.6258371019793,0,9.5078345337754,0,0,0,0,14.1456943811939,13.5050087594811,9.8940838955745,7.7206250196157,0,12.2812783835165,10.2907536915093,9.9899981434643,10.9507381391649,8.7049307368464,7.5625790331159,13.3146770896227,14.1035481713095,1.10793438701,0,9.4743916913995,0,8.4708423940401,0,6.3663307708108,7.3655370236184,11.7476149669655,0,8.1098327079329,8.7616168241359,13.4880095841273,11.3601870478538,0,7.4260501793228,13.1787194462727,12.1406272159367,0,10.2343094573025,3.6675824927098,10.8966831654453,9.2629665597904,14.9935509722728,8.1923713327503,0,14.9301985578845,11.3228451252494,0,0,0.858907141913502,0,10.576212977244,9.4544128277461,0,0,3.3860024948644,0,0,15.1556233531513,8.2237525966306,9.0222093877458,0,15.0591539463855,0,7.8083432621362,0,1.967711536666,0,0,0,0,0,0,0,0,7.1959051397926,8.7771084710587,6.0864142597371,11.7433693455813,7.2892941701054,2.5781941490394,7.2057258581375,5.5724346786855,0,0,0,0,0,8.7507567270365,0,10.9011713798693,10.4184111899703,12.9637187188952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1796924442355,0,5.4988103957558,4.5474307428571,12.6261550914976,7.190660429435,0,0,17.404120702722,4.0101779966752,11.5756884555081,NA
