"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ADAMTS2","CD3E","CXCR4","RAC2_2","RAC2_1","RPL13A","FYN","TNFAIP3","CD53","CD44","B2M","GAPDH","JAK1","IL7R","CD52","TGFB1","CDC42_2","CDC42_1","STAT5B","NFKB1","TNFRSF1B","HIF1A","ZAP70","FURIN","IRF1","CD28","ITGB2","TCF7","CD8A","IFNGR1_2","STAT3","IFNGR1_1","CTNNB1","STAT4","CCR2","LY6E","TGFBR2","ITGAL","IFNG_2","IFNG_1","FFAR2","RAC1_2","RAC1_1","CXCL10_2","ANG","IL25","BCL2","STAT1","ISG15","IL12RB1_1","CCL24","CD40","IFIT3","PDCD1_2","PTEN","THBS1","IFI44","CMA1","IFIT1","GSK3A","CCR6","REG3G","CXCL10_1","CXCL2","F2R","LGALS3","CTLA4","IRF9","CCR3","CCR5","MMP28","JAK2","HMGB1","ITGA4","ICOS","IFNAR2","ICAM1","IL4R","TPSB2","RORC","CCR7","IRF4","SOCS3","GATA3","TNF_2","ITGB1","FZD1","BCL6","IL12RB1_2","PI3","IL1B","IL22","IRF2","VAV1","NR4A1","CXCR3","VEGFB","ZEB2","IFI44L","TNF_1","TNFRSF1A_2","TNFRSF1A_1","F2RL2","CCR4","GSK3B","NLRP3","CCL8","TYK2","TBX21","IFNAR1","GRN","CFH","OSM","C3_2","C3_1","IRF7","CCL3","CEACAM1","IL2RA","CAMP","CSF1","EGR2","LRP6","PTGES2","APP","WNT1","TRAF3IP2","FNDC4","PDGFA","TRAF2","PDGFB","CCR1","EGR1","AREG","TSPAN2","FGF9","MMP9","HLA.DRA","FOXP3","CSF2","PPARA","IL21","MMP25","CD274","LEF1","IL26","CD4","TGFA","PDCD1_1","ATOH8","HMOX1","JAG1","CRISPLD2","AIM2","IL2","IL4","HGF","NPNT","PPARGC1A","VEGFA","ENG","TGFB3","P3H4","IL10","IL17A_2","IL5RA","C5_1","C5_2","HBEGF","MMP2","TNFRSF21","RHO","IL17A_1","MMP24","IL1A","FGFR2","SDC1","CSF1R","CXCL9","DEFB1","ECM1","EGFL6","F13A1","IGF1","IL3","IL5","IL7","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"31","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_D10",1,0,11.63352761,11.0506296,12.82694814,11.98342981,12.59160243,8.94059258,8.78482588,10.48786426,10.07641813,12.28957118,12.59858492,10.66131981,13.02189489,10.6329023,10.1543079,12.32644166,11.86932273,7.69706156,6.57605903,6.57813672,10.1260816,0,6.12785039,8.67553446,9.40316789,8.67751224,9.11090907,0,9.17069391,8.86482797,8.67523507,8.89260453,6.49939357,8.68311307,7.67409661,9.48523863,9.84059612,0,0,7.45313656,9.34193611,8.44514684,0,9.48025098,9.21837525,9.06762494,9.05167026,4.52279165,7.3457262,5.34597291,8.66769555,8.71945244,8.86619157,9.42607834,9.81461439,9.99556942,8.60501651,8.96725815,8.63717999,7.56381881,7.47582345,0,4.15147136,9.01741163,2.42851498,8.95924252,8.40693283,8.25209141,9.93301742,5.21124179,6.57290157,7.62064169,7.23374518,0,0,7.90939113,7.43631237,8.14741031,6.98050447,7.52890271,0,6.17869167,0,5.12862602,0,0,0,1.34772564,1.88221313,2.49666601,0,0,0,2.95690887,7.57199653,7.67827731,0,9.22348841,0,8.29731712,4.94538092,0,9.86245022,5.51907871,0,0,1.20424456,0,0,0,8.91430784,0,0,0,7.39026947,0,0.53376755,0,0,0,0,0,9.82995602,0,0,0,0,0,0,0,0,0,0,6.58486636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"147","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_E6",1,0.46493254,10.84864313,13.84575693,12.14726434,11.64413563,12.35302388,9.01674756,11.0505445,8.41543975,8.93867178,13.74834128,11.54338366,9.91737228,12.01513635,6.19969257,7.64974407,12.60829587,11.88052216,8.82657764,0,5.91151158,0,8.77754951,0,9.95697277,9.51996633,8.36079326,6.12751323,4.60856715,10.00261686,6.33834846,9.74460051,0,0,8.17477362,9.03399822,5.40161613,1.6217795,0,0,9.26167452,7.04395586,7.16933393,8.88669795,8.84646602,9.67947065,9.23467569,0,0,7.76335742,7.72190228,9.7234203,9.62979238,9.15892241,10.13616686,9.26742281,9.59097886,9.56127275,9.37548027,7.3183373,8.75554468,8.86765934,7.69800157,1.14785029,10.68847254,0,9.6992147,0,8.32188347,8.46206678,6.85099041,7.26394682,10.15654124,0,0,4.34290626,0,6.50832878,7.20275384,0,7.69290877,0,5.9306218,0,7.44248657,0,9.23865921,0,2.59946509,4.19580309,7.82081721,6.98088475,7.22416248,0,3.34033266,8.46015237,0,0,3.91611945,7.24008887,7.48939237,7.54753244,0,10.94729212,0,6.01999835,6.75362366,0.38732959,7.42415401,0,5.46043975,0,2.42595983,4.05054393,4.66319278,1.76310205,5.57294287,4.17853996,0,1.53729587,0,0,3.59448957,0,0,1.32974553,0,2.2113577,0,0,0,5.98642337,0,0,0,0,0,0,1.68736533,0,0,0,0,7.39538798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15276765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"14","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_F10",1,0,11.29424472,0,11.84465558,11.34814063,12.93493232,9.14655457,11.0496898,11.02340275,9.51034158,14.017029642,10.32729184,0,12.04361527,11.63629587,10.46671366,12.21473198,11.42815481,7.23345334,0,5.61545856,0,8.79154036,0,5.71647953,0,9.38389658,1.72017517,2.85925489,8.8077295,6.14011455,8.45781726,8.2783142,0,9.95441276,8.85527655,0,8.55446619,0,0,10.03458856,9.87595726,9.53666929,7.8789881,7.95012962,9.03530848,10.24233932,7.45339889,6.21491197,9.12931747,6.08867992,8.33783316,9.73003903,8.55304109,0,10.24211119,10.25731357,8.08258167,8.24110005,6.62667232,7.81159655,8.24540961,5.99564114,5.55490717,9.83240124,0,9.56327823,8.87668241,9.9274408,7.26164868,6.37945776,6.05797723,0,1.71100117,0,1.97919698,7.81196928,7.3878916,8.39850397,0,8.89346846,0,6.18613986,2.48286347,6.55333369,0,8.31605802,0,4.86257156,4.5401799,8.14133946,6.33552924,0,7.01853344,3.69327506,7.74340025,0,0,3.26520478,5.76027003,0,0,0,11.1547266,6.43572887,7.36531359,6.55370918,8.84434723,8.5950873,0,0.437499509999999,9.56738186,6.34731351,2.65434679,2.84785887,0,8.37000946,0,0,1.51498076,0,0,1.94623774,0,0,0,8.490417,0,0,7.0117308,8.83932146,0,8.29718242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107798160000002,0,0,0,0,0,0,0,1.17006559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"17","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_G10",1,0,11.64717085,12.43845106,11.13282988,10.60688702,12.66713384,10.85284516,11.38671701,9.81752934,9.07529726,13.65331056,10.53380841,10.67034238,13.50282828,10.51062639,10.65001288,12.73704476,11.72489083,8.39608401,0,5.36866118,7.45374806,9.00269041,5.88510556,7.8732658,7.64202361,8.27682659,8.73962639,0,10.36583897,0,9.87096678,0,8.52440829,0,10.00991118,5.34164044,10.24299019,0,0,9.78622829,10.42299252,9.81689539,8.89842507,9.61531644,9.10431872,8.06539651,0,0,6.30955163,7.41494229,9.6579643,9.20570867,9.24019748,0,9.49951514,10.61261494,9.18251338,9.55618686,8.0793467,8.20374828,8.21053295,8.24894269,5.54887848,8.80096889,0,8.72769677,9.39656007,9.23251155,0,7.1079707,6.40567251,6.47403671,0,0,0,8.6204516,0,6.39795874,0,7.02047731,0,2.64907848,7.44553952,0,8.34789768,1.81734639,0,1.97633675,3.64179794,8.48654768,7.74464463,0,6.09001286,4.29783843,7.85663903,0.431575250000002,0,4.16565058,0,8.64545339,8.19862029,0,11.25373992,0,7.40348581,5.28366665,3.46729729,7.74999011,0,1.66082366,0,5.89824355,3.77934632,4.13766359,3.8295691,8.90907463,0.18186957,0,2.96521644,0,0,2.41471145,0,0,8.62459107,0,1.17941987,0,0,0,6.72168098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36628738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"49","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_F12",1,0,11.27170079,11.38877587,11.29060369,11.1504534,13.33275494,10.38076864,12.4932258,10.66352028,9.53086301,14.721898374,11.15677175,10.88431444,12.25529626,11.7509205,9.64893028,12.03139293,11.59006112,0,0,0,0,8.43410527,3.61612211,9.58185505,9.69934602,6.88755996,7.15427444,5.45685908,9.91438047,7.760489,9.70214387,8.34460211,8.67141212,6.69578036,9.82183495,7.13214587,7.18395916,0,0,7.92992826,9.37700756,9.14193082,5.00385398,8.74278973,8.14272874,9.63401964,0,6.16256467,0,4.64839558,8.23354633,9.00139919,9.46881235,10.10519243,8.41843455,0,0,8.77662023,8.01891902,9.84816748,4.58517392,6.329932,0,9.75514823,5.95769323,9.03318438,6.7442891,9.4038012,9.42716576,6.37452724,5.9946254,7.0160549,6.9325628,8.28507245,0,8.28843124,0,7.4628156,7.51221758,7.76763509,0,0,6.97940873,1.04863741,9.34420342,7.34450535,0,0,5.05449787,6.73404075,7.19512327,7.78615775,9.33922019,0,8.06127278,0,0,6.23475818,3.46419122,7.40395604,0,1.17763177,11.01842378,7.8819669,7.55265606,3.19761389,0,0,7.9460775,0,0,4.0000096,0,0,0,5.4994998,0,0,0,0,0,2.40892354,0,0,0,0,0,0,0,0,6.69639442,0,0,0,0,0,0,2.29094169,0,7.51753031,0,0,0,0,0,0,7.36896084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"53","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_D12",1,0,10.50673796,11.76628453,11.20557245,10.80504258,13.29620174,11.04249694,11.4839612,9.97258319,9.3243746,14.291072873,10.02437946,9.13654212,13.70113977,9.89257912,10.56883648,11.67832258,11.51029006,8.39842297,7.32781766,5.58122907,6.96739934,7.54329901,4.72915871,5.82591246,9.10686504,8.05577559,8.95331869,6.05976457,9.50160974,8.21833374,9.36207338,8.73052934,7.93023119,0,8.95757922,6.15978704,9.80632639,0,0,6.0345239,9.69054259,9.35711349,5.91657826,7.97134651,8.15965031,8.12956379,6.23445133,0,0,5.25018134,8.2902488,8.2726527,0.67685956,10.12235757,9.01742266,6.79560117,7.94954449,7.10426313,7.95141794,7.99077524,5.35445974,5.51248212,6.07246127,10.24803812,0,8.74264078,7.83082739,8.04755912,9.18876528,6.10997691,3.56255986,7.56439653,7.03193728,0,8.46499744,6.54090472,7.09196383,3.55258043,7.65162025,8.12550056,0,5.13497635,7.09741001,9.19133505,7.1040976,8.38083431,0,0,3.77560839,0.374367540000001,0,6.38584898,5.71755205,0,8.01797631,0,0,0,7.81971875,8.17157725,0,0,8.74909746,6.14758094,7.43772066,0,5.88894604,0,7.39247788,0,0,0,0,0,3.16677247,0,0,0,0,0,0,0,6.95327315,0,0,7.17710854,0,0,4.55164445,0,5.83947792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67631484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"35","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_E12",1,0,11.68173651,10.59407509,12.72918375,12.15838159,13.0781168,11.28791343,12.83640249,10.83667345,7.66087631,13.48301538,11.70566927,10.61163386,14.394364304,10.8063182,9.58647749,12.74469312,12.331815,9.45865458,8.72850858,7.38346954,0,9.84847852,4.48964002,8.13333161,9.41142408,9.22210742,8.99052267,0,9.2417056,6.65304893,8.56634009,8.02580695,9.69720864,8.70874758,9.50637404,0,10.29641927,0,0,9.75542401,10.12365839,9.58326201,8.50981697,10.13732488,9.41360722,10.41041017,0,0,8.37193995,4.36999246,9.21397888,9.233482,8.99344484,10.07049174,9.84921718,9.55075581,8.49562817,9.1973616,7.08777903,9.5920712,8.52980413,7.17468097,6.4685639,9.99520828,0,9.57774297,8.85858393,8.69815401,7.65958334,6.48059526,6.92775272,5.45730855,0,0,0,8.45315969,0,8.04129868,0,8.75339089,0,6.83367128,5.01739254,4.99618499,9.32988952,8.85423849,0,3.1035008,3.4315174,2.55187088,2.41230589,8.82075113,0,3.08669587,7.72657835,0,0,0.850164800000002,3.46230247,8.02518486,5.98764779,0.199529139999999,10.18175237,6.96397251,0,0,0,6.98039186,5.06683252,7.13182541,9.69017594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"5","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_C10",1,1.9948838,11.56860038,10.0746608,12.20984212,11.55563337,13.01597967,8.89995746,0,10.04223985,7.38112838,14.132157238,12.04397712,10.14907455,12.30525548,10.12816704,10.19299539,12.8090709,11.63541349,8.60490381,7.37043716,7.45273827,7.53850456,9.12426333,9.01084008,7.48741735,10.34039659,8.04445867,6.06910667,0,10.66414638,0,9.9333703,0,7.25712988,9.57449016,9.18645531,6.83350531,0,0,0,9.94434579,10.49179653,10.00134117,9.04087703,10.03982574,9.07847339,9.17086538,0,0,0,7.39053748,10.63342223,8.46353212,9.30265796,7.0652209,10.33395526,10.73224365,9.10799294,9.32154625,4.51524565,8.60554879,8.760926,7.76034375,6.72835736,10.13581501,0,8.85221589,8.49613946,8.86797725,0,4.54095161,5.3395412,9.29458261,0,0,4.61823499,8.78555609,0,6.97727142,8.30989516,8.04710666,0,7.01183635,9.24501804,6.88119703,8.44612853,8.60310784,7.58771739,0,4.33480011,8.1016864,6.45593221,0,0,4.19671879,0,0,0,3.62772504,6.34947216,8.49843168,7.15336014,0,10.58585094,0,7.96301315,5.9495862,2.8379802,0,0,7.55963714,0,5.7515433,5.0562796,4.65919548,0,7.6813328,4.44044231,0,2.2381573,0,0,2.8544931,0,0,1.0330472,0,2.74045051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90525135,0,0,0,0,0,0,0,0,0,0,0,2.11600513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"23","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_A12",1,0,12.75399686,11.97849026,12.89389816,12.13799335,13.38295512,11.34991334,11.29330964,11.29581473,10.55674784,13.53210828,12.79361005,10.0261037,14.121418611,12.82124352,10.70553374,13.2704491,12.61158014,8.86692235,5.66173692,0,8.05045168,9.79645385,3.20428177,4.89203542,9.14328877,10.48614413,8.31458343,0,9.12029445,9.49651968,8.31440859,10.94362439,0,0,9.41835163,0,10.65790368,0,0,9.96511812,9.75327262,8.71493386,5.89429229,9.33485407,9.32028301,9.74611242,7.98550948,0,8.09208016,3.08039363,7.11449001,9.00370981,9.4908974,10.18215418,8.93632737,7.36693829,7.61424877,8.17874731,7.03672361,8.33257877,4.03335847,5.68926027,5.24225573,9.38314358,0,9.5207413,8.96482676,8.32106767,9.0287782,6.87294498,5.11318639,8.26551192,10.33297247,3.23278453,8.09281942,4.93471856,0,6.9819033,9.62804006,8.4376097,0,3.61813711,0,7.64457999,0,9.48252787,0,1.73998305,1.92584002,0.351402190000002,0,6.38189684,7.68269757,0,8.24458239,0,0,0,4.62178111,0,0,0,9.23445395,6.84662296,0,0,0,8.14110978,7.1676078,5.99223614,0,0,0,0,0,0,0,0,0,8.55198139,0,0,0,0,0,8.03770083,0,0,0,0,7.60453773,0,0,0,0,0,7.01602111,0,0,6.35058109,0,0,7.35316573,0,5.29017458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"48","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_E12",1,0,11.47295193,12.04773129,11.17283173,10.75369958,13.49122437,10.89635376,10.49987102,12.08655537,9.74550812,15.767173974,8.85249871,11.08251767,14.057970551,12.26669541,11.09068708,12.03972595,11.64743572,9.7739053,0,4.55701882,8.72288722,8.87230546,5.80246794,7.19850683,9.08484961,7.57381,8.81578928,4.2395171,11.2294622,5.82502762,11.14610571,0,9.13738496,9.8041329,9.34139459,8.6785438,11.61783709,0,0,9.03952937,9.04284974,8.94795122,6.635184,9.33134329,4.73225512,9.80096428,9.11181568,5.41355748,8.48490243,4.77751139,9.84495176,8.41224325,7.70922625,9.87816578,0,9.03275758,0,0,9.72828808,8.2883045,0,7.52577374,0,8.00993226,6.87561315,4.51306475,9.353668,0,10.23253218,0,4.09723657,7.59400749,9.30797451,8.55919599,5.53459684,6.9421207,5.82220169,6.18714482,8.85041775,7.0930926,0,4.92065892,7.08558265,0,0,1.60401183,0,3.13867308,0,5.88716502,6.07412792,10.00663178,0,3.30226554,7.3536651,5.85160638,7.2412312,5.22306552,0,7.65256674,7.29013322,0,11.01614146,7.73763185,4.15785207,2.73094741,6.81232464,8.64967017,0,6.5935507,0,8.97030521,0,0,0,0.89698082,0,0,0.379735480000001,0,0,0.0721676199999983,0,7.89700356,0,0,0,0,0,7.60752028,7.54384577,0,0,0,0,0,0,0.96920682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"18","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_G12",1,0,12.12047172,10.9284689,11.24318456,10.27649279,12.93072136,9.09691842,11.25851326,9.42647412,10.45610038,13.53550907,11.51688902,10.16885928,13.13677368,11.13294796,10.27941171,13.16456124,11.86744847,8.38154957,3.77799955,0,0,8.65170083,7.56127373,7.93152558,9.83042256,5.89223066,8.41603017,0,10.37792329,7.85934518,9.46154042,10.02517803,3.24629386,7.86371893,5.91944548,7.34215712,10.70730551,0,0,9.97337492,8.88616212,8.0324096,7.1180346,10.1724317,8.7358646,9.51315864,0,5.09626745,0,5.28357797,9.76608943,9.23890095,0,7.67113124,9.38411392,10.09982257,9.41882057,8.39642383,9.18727394,9.30032103,9.09868069,6.38144432,5.06767709,9.66131057,2.48034415,9.3293833,6.64205781,7.74411106,0,5.62280236,3.3993522,0,0,0,5.29190713,8.27884854,5.90526615,5.72272621,6.24332942,8.74996627,0,6.26526175,6.99327793,6.93109219,8.73095495,8.2269669,0,0,4.87234179,7.8871584,7.581447,0,0,1.94841058,6.96018035,0,1.94781561,3.25987737,5.95701521,7.79970524,7.78824867,0,10.26849127,7.68381671,4.36474924,6.02902352,0.843583599999999,7.11966943,7.14896866,5.38640708,8.91087252,4.71185686,3.17289824,2.74228211,0,6.49325831,2.49596781,0,3.3945004,0,0,1.35731603,4.16919899,7.98567348,0,0,2.39667106,0,0.315879030000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1243059,0,0,0,0,2.38842161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"56","blood","RUS013","blood","blood.RUS013.blood","blood.RUS013.blood.FR","blood.RUS013.blood.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_BL_MAIT_5OPRU_G12",1,0,10.67285849,10.23397641,12.32589199,11.36023527,13.21370977,10.05466554,12.47439649,10.82812592,9.47929333,14.595128549,10.39045431,9.04126757,13.54466785,10.65590884,10.32077931,12.90389739,12.08572223,6.33105588,7.78586491,5.93881685,8.95942525,8.25863493,6.1964624,7.92485842,0,8.86456918,9.56566167,2.777513,10.03259467,0,9.1441773,9.97468933,7.71372154,8.60201707,9.21409491,5.84061756,8.82842884,0,0,9.60730206,10.77079219,9.5982706,6.11056177,4.7523411,8.8393925,8.35934176,6.66143351,0,5.62520118,6.41240982,8.34555402,8.49843478,8.55557642,8.25510974,8.82662176,9.68869921,8.77254673,8.613423,0,8.39016005,6.29467024,5.878695,6.1089359,10.04710712,4.95190619,9.14421773,7.67309845,8.55854769,8.31263704,7.83561993,4.81993277,8.49289786,6.74345891,0,7.55970176,7.09948104,0,7.59716834,9.21126212,7.33672307,0,5.60682454,7.45406869,8.5920508,9.04981038,8.27148627,0,0,1.27702209,1.09612705,2.50452232,8.16998037,9.24357912,0,7.73824527,7.04326769,0,0,5.59705144,0,6.15045777,2.85358392,9.25773227,7.69360078,0.124587099999999,0,5.32965169,0,5.39812807,7.89236121,0,8.86976807,0,0,0,0,0,0,0,0,0,0,8.79443851,0,0,0,0,0,0,5.57806928,6.17913999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86848681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"34","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_E10",1,0,11.82377992,11.20907433,12.44636286,11.88337787,13.05245717,9.38627908,12.66527276,11.29445694,10.85356448,13.43182935,10.7856354,9.65411128,14.236661295,11.55765074,11.37240525,12.31316182,12.05168041,7.85556033,7.09106941,8.00106872,0,9.12949302,5.26768156,5.80724347,7.47207489,9.01261422,9.29517546,5.12035004,10.02430579,7.66979347,9.44874583,8.59805885,7.30598622,8.90232056,7.82996526,7.88537665,10.98155952,0,0,7.4332129,11.07945842,10.43866013,7.90882914,9.87178038,9.31899276,10.32684779,9.37700523,7.35333675,0,5.51720771,9.31249048,0,6.0163326,9.76576143,9.07789017,9.51447971,8.41994846,0,9.40191744,8.0980474,0,6.1248282,4.1550084,8.75908094,4.07649938,8.48051305,7.62882095,8.76713368,8.38968548,5.3724119,6.99894339,6.21237704,8.90216776,0,6.23748959,7.67743472,5.44906796,6.97652077,9.61085386,7.70759588,0,6.79352565,7.12082052,11.45693563,7.44706922,9.24054289,0,0,2.49405062,0,4.02793532,0,6.47746285,2.94851845,7.19762661,9.55711682,0,0,10.36286083,8.78840836,9.24837584,0,10.17823452,8.09136367,0,0,3.18584728,0,0,0,7.49731073,0.886315969999998,0,0,0,0.426488970000001,0.31859596,0,0,0,0,0,0,0,0,0,0,0,0,7.71767858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62869854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31285125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"43","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_H9",1,0,12.55362093,11.73717705,13.20707005,12.55091595,13.43962246,10.00092086,12.41999547,11.4065219,10.34229951,12.6204723,11.9861697,11.2374406,13.29465753,10.98735469,11.05772646,13.26958233,12.81653943,9.58639449,7.91316262,9.15821732,9.99926546,7.34173362,5.77570238,6.02131767,9.52017219,8.88283833,7.27902612,0.703148429999999,11.14482183,7.54701055,10.57104192,9.98226313,6.41000098,6.71084726,10.28235589,10.62908452,10.33712822,0,0,9.53806048,10.93698807,10.15080332,6.50463591,9.70501325,8.95031984,0,7.82910649,5.22420168,7.42470234,3.81565513,7.35121391,8.25371015,8.38946214,7.88293665,9.30651287,7.14250409,8.76046007,8.27502702,8.33694018,7.39780454,6.27415652,7.03245316,3.43417288,0,4.64262929,8.17701881,8.00617401,9.1789076,9.12478884,0,0,8.04819589,8.43524779,1.15085538,5.85460937,7.83487283,7.23026896,7.98910534,9.37630036,7.68747768,1.68145361,3.92184436,8.47195869,3.22677748,0,0,8.38042815,1.89157531,2.09899301,0,0,6.50240005,9.34954616,0,7.64540769,0,0,0,0,6.8738039,0,0,9.90301971,0,0,0,1.66418616,0,7.66174326,0,7.731311,8.99621809,0,0,7.08946625,0,0,6.95300221,0,0,0,0,7.92406452,7.23660272,0,0,0,0,9.10103364,7.10315231,0,0,0,0,0,0,0,0,0,0,0,1.55733546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45336756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
