"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","CXCR4","B2M","FYN","RPL13A","RAC2_1","CD53","IL7R","RAC2_2","CD44","TNFAIP3","CDC42_2","JAK1","CDC42_1","GAPDH","TGFB1","CD52","NFKB1","STAT5B","HIF1A","ZAP70","TNFRSF1B","FURIN","IRF1","CD28","CD8A","CTNNB1","THBS1","STAT3","TCF7","IFNGR1_2","STAT4","IL25","TGFBR2","REG3G","RAC1_2","LY6E","RAC1_1","CMA1","ITGB2","FFAR2","CCL24","IFIT3","IFNGR1_1","ITGAL","CXCL2","ANG","CCR7","CD40","CCR6","BCL2","CCR2","F2R","CCR3","CXCL10_2","PDCD1_2","IRF9","IL12RB1_1","MMP28","IFIT1","ICAM1","FZD1","GSK3A","PTEN","IL1B","IFI44","ISG15","CTLA4","PI3","TPSB2","HMGB1","CXCL10_1","SOCS3","TNF_2","IL22","CXCR3","STAT1","ICOS","ITGB1","RORC","IFI44L","JAK2","NLRP3","ITGA4","GATA3","CCL8","TNF_1","IFNAR2","CCR5","IRF2","NR4A1","CEACAM1","CCL3","LGALS3","IL4R","C3_1","C3_2","ZEB2","CAMP","IL12RB1_2","GRN","F2RL2","BCL6","FNDC4","IRF4","VAV1","LRP6","VEGFB","WNT1","IFNAR1","TBX21","TYK2","GSK3B","TNFRSF1A_1","TNFRSF1A_2","OSM","IRF7","CCR4","CFH","PTGES2","IFNG_2","IFNG_1","IL2RA","CSF1","EGR2","FOXP3","APP","TRAF3IP2","CSF2","PDGFB","PDGFA","EGR1","CCR1","CD4","AREG","TRAF2","IL26","TSPAN2","AIM2","MMP25","CD274","LEF1","PPARA","TGFA","FGF9","ATOH8","IL17A_1","MMP9","HLA.DRA","P3H4","CRISPLD2","PDCD1_1","SDC1","TNFRSF21","IL17A_2","IL1A","IGF1","HGF","NPNT","PPARGC1A","IL10","RHO","JAG1","TGFB3","C5_2","IL21","ENG","IL5RA","IL4","HMOX1","C5_1","VEGFA","IL2","IL3","MMP2","HBEGF","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"53","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_F12",5,5,0,12.50022616,12.64564128,13.63918159,8.2974773,14.212730543,12.78190929,9.97792613,13.43702587,13.44074362,10.93776046,11.73479101,13.05976902,10.85768986,12.55811057,12.38280994,11.66966958,13.41385851,9.215659,10.27099741,0,10.15970102,0,7.32038855,7.68531868,8.57393764,3.10749051,0,9.53052063,7.13775488,10.18496282,7.61390542,0,9.54276503,0,7.57480785,10.61219849,9.58760097,9.64107189,8.99950911,8.85995403,9.70634747,5.71837784,9.20712282,7.24816637,7.4298206,5.81117185,9.99082722,8.19191915,9.34135153,8.79789879,8.52828037,0,10.55895534,8.91457893,8.36499867,9.44598667,8.67312614,6.75107518,7.25393999,9.22885853,9.54984003,9.33881658,9.00786947,10.14369933,1.60588373,9.17522842,4.9535793,9.3419704,3.10423349,7.64861152,8.547321,6.66475181,6.58895318,8.58034349,1.28604354,7.0872134,8.06684641,7.40599464,10.72424414,10.29483357,0,7.15685412,1.35237165,0,7.18434954,0,7.96103055,9.04353439,0,8.1826321,2.48986672,0,0,3.64550336,7.90767618,0,0,0,0,0,5.12338868,0.57848946,0,0,0,7.80618585,0,7.49154684,0,0,0,0,7.95390002,8.33600777,0,0,0,10.31826365,10.59948284,6.97651721,0,0,7.80175522,0,0,0,8.99758384,0,0,0,0,0,0,0,0,9.12747264,0,9.90560089,0,0,0,8.17100276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"460","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_C5",6,6,0,10.62552999,13.35396202,15.058689669,11.63995075,12.96105131,10.57328673,9.25903979,13.4065194,11.04603538,11.41193965,13.28337213,12.4260611,10.41485924,12.30086565,11.79030232,11.27027284,9.32347845,13.21166489,9.89704191,10.27235865,8.78030304,7.84727898,10.59983125,0,10.08449374,7.26480276,10.49254953,12.96807919,8.78034356,8.03499385,11.72065496,8.66140256,9.04362964,7.4236006,6.79875091,10.48837524,7.22909376,10.10127847,8.58971087,7.63032214,9.25878424,6.08582376,6.54008654,11.41485414,0,5.51133702,9.38914627,8.87225654,8.20580963,6.07409388,6.72818687,0,9.0412144,8.30394906,6.06508805,6.91321609,6.72425512,0,6.70353138,8.01931473,8.36638919,8.8117543,0,0,0,8.67278745,5.79970392,10.77490482,3.65001553,5.96865779,8.40966699,6.11920747,5.85497668,8.65864986,1.50183345,8.60329203,0,0,0,8.42804774,0,5.47183383,6.25310683,0,7.61384138,0,8.39715611,0,8.51417693,0,7.75009943,2.20893523,0,6.14618102,7.91708767,0,0,10.16067547,0,0,7.67065361,1.07384899,7.98109186,0,0,8.82912769,0,7.8867579,0,0,0,5.40414174,6.72678887,6.77565409,6.79065859,0,0,10.0683213,0,0,0,0,0,0,0,0,7.16306278,0,0,0,10.13192709,0,0,0,6.92724408,7.18238887,0,0,0,0,0,0,7.91151983,0,10.1833191,0,0,0,0,0,0,0,0,0,0,3.11185306,0,0,0,0,0,0,8.08702899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"57","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_H10",5,5,0,12.49645761,11.63111527,11.61007149,8.55734555,13.36881828,11.61956923,10.10471457,13.35227733,12.53462876,9.23094052,11.6938405,12.64290072,11.90446264,11.93861465,12.84122678,11.74704443,12.11636828,7.09063101,7.29923027,8.37782027,10.29991115,0.16868556,0,10.57149759,9.55279182,4.0888785,10.02921617,9.87224859,7.35895619,8.50826546,10.29424632,0,9.28885156,9.50662399,8.12128044,10.24045243,9.44276572,9.19421991,8.67742807,10.00810319,8.77419915,5.29705471,9.2828344,9.65016601,9.64602647,5.01146075,8.70381071,8.27837404,8.71740766,8.72054072,6.97163535,10.41214101,10.967294,9.03801422,7.01800332,9.58793593,8.25812076,5.45497974,6.65454107,8.81191162,7.82506556,9.43804326,1.18599139,10.26144308,0,9.66214072,0,9.5502411,0,7.90543127,9.03467939,7.26168755,4.71748585,11.03508875,1.48233287,7.79769766,8.62361926,0,0,8.79858447,8.39059546,7.33106403,0.172469209999999,9.76920915,8.83510388,0,9.81977152,8.39092702,9.63711458,4.68541385,0.256935089999999,0,0,1.15595949,0,0,0,0,0,0,1.85018549,0,8.16969166,0,2.80145054,6.39977687,0,9.80844854,0,7.94169813,0,6.07242301,6.72662441,6.98218773,8.27636551,0,0,9.95058847,0,7.99195881,0,0,0,0,0,0,7.59344647,8.04871693,0,0,8.25246896,0,0,0,0,0,4.74571663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08713189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"326","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_F9",5,9,0,11.98925423,15.562705568,14.481826544,11.55807738,13.66191653,11.66542758,11.29595104,14.218128486,11.59318393,11.22410867,16.442812265,11.39085316,11.51341426,11.517163,12.14290671,9.00726419,11.95572969,8.63697578,10.18852979,8.90600017,10.47646851,4.93017577,8.27680304,9.18828393,10.4646098,7.46458747,8.68473235,8.3244349,0,8.78004204,12.70955727,0,8.34645654,10.49822414,5.21678309,9.19361493,10.15938808,9.21919435,8.23485269,8.498319,8.02660335,0,5.51468237,12.79592078,9.54669381,0,8.63275667,8.39168294,7.08683344,8.80915779,8.80869667,7.48302497,10.63387043,8.30784563,7.13955266,7.14058937,7.75999102,8.55576424,3.59542359,9.26292492,0,5.72073379,0,10.13573443,3.3827566,10.45654498,7.77398638,10.35760794,0,0,6.62181804,8.53444042,4.85082519,5.42146267,1.08067715,3.80823275,0,2.04814323,7.2881636,10.07647921,4.52602331,7.35524915,2.78541028,9.0069752,6.95680646,3.60562061,5.57293365,4.43105632,9.21324256,9.55749474,9.32022635,0,0,6.19921049,0,0,0,9.07030229,0,2.53657138,0,1.9300594,9.71371711,0,7.62073801,0,0.987376529999999,7.49471102,0,8.69616275,0,6.86402216,7.5497192,7.10599992,9.99739427,0,0,10.9440734,0,0,0,0,0,0,0,0,0,7.71172152,0,0,0,0,7.44796468,0,0,0,0,0,9.59680678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57249357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"445","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_D2",6,6,0,10.63050998,12.55043713,14.569760983,11.51497193,13.50334561,10.07853556,9.90189268,12.77792557,10.65490436,12.27648627,13.04613722,11.84309181,10.3517145,11.45772652,11.3884721,10.09629635,9.17367911,11.04441003,7.50586751,9.82845882,7.70771632,6.13762316,9.91632037,8.0377579,0,7.38746016,9.03258428,9.22530788,8.36135512,7.83528317,9.28607282,6.20573463,9.20165757,6.34447048,5.57694361,10.25158907,5.41761275,9.85230423,7.82045473,8.88905568,9.01881032,5.8896582,7.75953051,9.1345633,8.50195201,4.59946421,7.67356882,10.57440003,8.64152566,7.49977448,0,0,9.5017402,7.65420159,5.91686335,7.19548158,8.85794565,6.69257845,7.1995001,8.66068629,8.42977655,7.91669899,6.56921998,0.795676610000001,0,9.44105542,4.34299732,9.42418491,3.93642738,5.78707323,8.09086818,5.95019576,3.186485,5.44661609,0,7.12963355,6.81748157,9.8116673,7.2358536,9.55639158,0,5.39650383,0.58668977,8.38885874,5.64925595,0,3.79902335,0,8.15852899,8.23389244,2.33358657,0,0,7.8489596,0,0,0,8.96769218,0,0.278137149999999,6.63330713,1.75346511,11.18801481,0,10.06132917,6.91148749,0,6.48857465,0,6.22573364,6.31082038,5.26582845,0,0,0,0,5.65573161,9.47149082,0,0,0,0,8.17798096,0,11.02696781,0,6.82647693,8.30320615,0,0,8.51664731,0,0,0,0,9.07643006,4.39274828,0,0,0,0,0,0,0,0,0,0,0,0,1.32795123,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83548095,0,0,0,0,5.27710869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"153","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-IEL_MAIT_5OPRU_A11",4,4,0,12.80147094,13.49163652,14.651647463,12.6430983,12.74655427,12.31238119,11.80013776,14.751813806,12.80963926,11.47610888,13.6116078,13.6531121,10.86730008,12.86222339,10.66329136,9.25861292,8.29869131,8.3980854,10.16514285,9.53970348,7.79830621,6.76825942,9.35491273,9.73410963,9.39189492,5.74854706,11.05951497,10.00772931,5.58569725,4.05188043,13.02176624,8.92251572,9.37398096,6.46325399,8.35779479,9.97579268,9.19524394,9.38704837,8.93446057,0,10.18591543,7.07839852,9.15173516,12.35943614,9.63463921,4.80163371,9.39584085,8.77926837,9.88439822,9.63012556,8.18204205,0,10.62230307,9.07912624,8.67837125,10.672041,8.64368468,0,6.99409871,9.50906266,7.85448503,9.16609169,9.18517618,7.61192317,6.75432845,10.8630926,0,9.56553048,4.48743199,6.97426693,7.71452953,8.53462704,6.07109607,6.70346297,5.39167847,7.67907231,7.02946182,9.40397918,0,0,3.50854533,4.65256328,6.3077761,7.70861521,6.20609505,4.73084918,7.20452779,0.493181199999999,8.98733591,0,0,3.10085885,6.37217391,0,0,3.26774312,3.88716426,7.09424397,0,0,0,0,0,2.07975001,0,0,0.41320121,8.11559933,0.760467850000001,0,0,6.62192218,0,3.90806281,7.86640858,3.2703056,3.33125758,10.85640954,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49696427,0,0,0,7.1240192,0,0,0,0,0,0,6.273899,0,0,0,0,0,0,0.181083149999999,0,0,0,0,0,4.99673518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"257","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_D7",4,4,0,10.52553557,14.302145963,13.7904602,11.27750583,12.33589095,10.87698035,10.46324449,13.13051295,11.03471972,11.51389922,14.88286739,12.28530159,10.23457474,11.63029483,11.27769346,10.81970742,7.98961509,9.8736139,9.53212703,9.90645726,10.17333945,8.12281158,9.43635594,9.85972962,8.80457055,2.04887386,8.06950532,10.67211697,6.98011157,8.09807964,12.05205395,7.199624,9.76338911,0,8.33775156,9.66164515,6.23217811,9.42155822,7.44922763,0,9.83371426,6.86119139,9.57788417,11.65876978,0,5.01590642,9.85312885,9.05907126,9.28337763,9.8786717,7.64214031,0,10.28152344,9.063,8.20176565,9.01253131,8.27908852,0,5.54446599,9.14087407,9.06587087,8.09932139,0,8.64690223,8.44853639,9.56849647,6.71517281,9.25779089,2.87233183,5.38176118,6.68075674,7.07385089,7.96915607,8.20053703,5.50570676,7.85202858,0,0,9.96426502,5.84944802,3.7841636,6.41814986,7.73245242,0,0,5.28093719,1.05323424,0,0,0,8.55565827,3.44192093,8.55622884,4.813827,8.75520714,3.96446578,2.10762773,7.77007853,2.61466893,0,7.19468261,0,8.67524917,0.519245510000001,0,7.08835785,1.65453922,8.21543565,0,0,6.60388942,3.8342156,0,0,0,4.58887766,2.95995668,10.99093882,7.63615718,7.7901488,0,0,5.07374585,0,0,0.884468640000001,0,0,0,0,0,6.18955708,0,0,8.90857525,0,0,0,0,0,7.65042975,0,0,0,0,0,0,0,0,3.95186729,0,0,0,0,0,1.43224553,0,0,0,0,0,0,0,0,0,0,3.66168274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"30","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_F12",5,5,0,12.82175471,12.13369485,14.536623348,10.52312173,13.64983663,12.56151062,10.24349109,13.25355582,12.9659578,9.51650994,13.27826349,13.22456451,10.22232912,12.41998923,11.25580052,11.49267774,11.43056936,0,8.85994118,8.7749605,10.69904881,0,7.15890036,10.24424324,7.79876794,0,9.8077346,10.42295997,7.20056208,8.31871886,10.31370752,9.54285435,9.792179,4.82641854,8.22239299,9.03217527,8.5846332,8.49577134,8.81087931,4.4566345,10.11305319,5.54904648,9.55700235,9.831281,10.560521,6.70632703,10.28076171,9.32687331,10.03794735,9.37543903,0,0,10.35911134,8.01645725,9.19174863,10.70787074,9.52439832,0,5.73285207,9.73497922,8.06923398,9.55267907,8.6719063,8.2041752,7.92551367,11.08759844,5.89773071,9.45679789,4.65676091,6.8860177,9.8043832,7.89973719,6.58726753,6.87537763,6.79559472,7.74858622,11.4029109,0,8.31300649,8.75356409,3.51377459,8.3289648,4.24262619,8.16392952,7.7927942,6.60857871,5.58403648,4.7713735,8.31710775,5.94543576,2.87352468,2.75007168,7.15940236,0,6.62711142,4.07634611,1.94367946,0,1.13586291,3.1749888,7.03811796,0,0,0.933731290000001,0,0,1.27189525,0,9.03907415,0,9.19272572,8.77723189,0,0,0,1.53534128,3.6911146,11.24992478,9.68856428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15288017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05732325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471758800000011,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"45","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_C9",5,5,0,11.80612919,10.74863774,12.86989349,9.3271932,13.04012037,12.2264874,10.07551961,13.20812865,13.20649775,10.60825378,8.97545098,12.31765833,10.62861099,11.43530458,11.17154794,11.86010921,10.05985669,6.67502525,9.50873126,9.01611385,8.09186051,7.03637035,6.16761006,10.38327739,11.3088892,0,7.89519725,10.21962315,6.32367492,9.87842214,10.64154022,8.35484813,9.13078059,9.04436155,8.07718331,9.26486066,9.72129266,8.29607022,8.9976693,10.26755602,9.73440024,5.84892204,8.61314461,9.85410583,10.83013407,5.997941,9.90062761,8.56696619,8.71209025,7.81078691,8.19559859,8.60312172,9.89324382,8.27926155,8.36635036,7.51802329,9.59387123,5.48119109,6.84458086,9.02687933,8.10886897,9.23443621,8.81879336,9.10529685,0.788293199999998,9.56519574,3.91176086,9.15756981,3.2493359,7.88441621,8.53115419,6.36114043,4.10992399,9.08981933,4.21373732,7.32704815,9.84363468,0,0,6.52868357,0,6.37475276,2.29606085,7.42175958,6.50338173,0,7.83067696,8.63243017,9.09306348,8.08847399,3.07290996,0.35256137,1.91421838,0,0,0,0,6.56298495,0,0.410639969999998,0,1.05956863,0,0,0,0,0,7.90666202,0,7.53630638,9.02234503,6.05203256,7.46019951,0,8.09376484,2.77228454,0,9.91577064,9.61900845,8.73543513,0,0,0,0,0,0,0,8.78679475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.90292685,0,0,0,0,5.57826902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"37","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_A10",5,5,0,13.2255664,11.47014925,13.85941068,9.63679455,14.46868423,13.42905788,11.48097016,15.158641689,14.231264197,10.88460141,8.9856431,13.32903889,10.81130898,12.69051467,13.11325805,12.44284908,12.61914007,0,11.33791666,0,11.37674616,9.27226009,0,8.25379505,0,0,8.40799043,10.76878087,6.88639423,10.40541658,9.81230024,0,9.50934082,10.81866056,8.64435371,8.72854457,10.16631599,7.87828401,9.28027952,9.71420994,9.76176597,5.94293919,10.09910328,8.99250144,9.36726372,6.52814496,10.28295145,9.00317402,9.07246828,8.161854,10.69111188,0,10.26184685,9.09196893,8.47825674,10.1049821,9.29959165,9.68261036,7.22174106,9.46561684,6.08166167,9.68793644,7.36683976,10.48710589,1.41602564,10.22176725,4.69858845,9.77128673,3.94528087,8.29588634,9.48510691,7.87511051,2.22522531,5.58940544,2.72930878,8.06850563,7.35012607,0,10.78149741,10.64721208,0,5.89264706,0,7.69313014,9.54319734,0,5.55304395,0,0,7.93123011,2.93387126,0,0,0,7.86079984,0,0,0,0,4.10858621,9.11700936,1.03838401,0,0,0,10.58067966,0,7.55862947,0,8.31063347,0,0,8.62155587,7.60992726,7.21843373,0.890355629999998,6.77614544,10.20232548,0,0,0,0,6.30287652,9.02041382,0,0,0,0,0,6.2237348,0,0,0,0,0,7.77681604,0,8.57916347,0,5.23164887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"170","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_H2",4,4,0,10.89292456,14.43933049,14.694137827,10.2376331,12.63420947,12.10050983,10.38795902,10.96351816,12.56294561,10.12737385,0,12.96620809,10.85994051,12.05181117,11.39506118,9.63911799,10.35171924,8.8441472,2.63238736,11.94210661,8.02732696,5.59057083,7.10172313,9.51168812,11.37760153,0,8.10589887,12.19364547,0,7.24533112,10.39800775,0,9.69661987,0,9.34355223,9.65361572,9.9643167,9.22943053,9.78412234,6.15456805,9.952665,7.13777883,9.93490751,10.11870298,0,6.21274833,10.50264094,9.32371005,9.45655672,8.79081163,9.29337372,0,10.56162975,9.09269427,8.953624,10.84200284,9.0521046,0,7.50710895,9.49564136,9.41789164,9.12540263,0,0,8.19695974,10.34593989,5.16059603,9.73117819,4.8042913,7.13745231,9.39609989,8.4857635,6.83497597,11.68415809,7.76054961,6.23665191,7.73951935,10.51896976,0,7.9840178,2.93283248,6.83127846,7.04806288,0,6.02346745,3.33155006,1.46343889,4.34881293,9.02788808,9.3169965,11.82301309,4.70824146,5.41481727,1.39253062,7.61214695,1.56411332,2.4018733,0,3.42508271,0,7.46133069,0,0,2.17184309,0,0,0,8.35105953,9.76168788,0,0,5.08248927,8.8702992,0,0,2.10088328,0,11.12992124,8.2428038,8.16772034,0,0,0,0,10.43914058,0,7.75041968,0,0,0,0,0,8.74973556,0,0,8.86013295,0,0,0.1221912,0,0,0,0,0,8.4537814,0,0,0,0,0,0,0,0,0,0,0.36289489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"195","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_D1",4,6,0,10.08730542,14.507701047,12.66808549,12.49003158,12.79870066,8.34458642,9.99689022,15.230367655,9.41901743,11.84630139,14.106103393,12.24467526,11.69490492,11.55393783,11.63177898,12.83006771,5.93185852,8.96051597,10.85645676,10.08331762,7.13921956,10.35466099,11.46935709,10.47306446,9.92758991,0,10.30836262,10.01779162,10.76070296,9.68013291,12.33063925,7.11657784,8.83545566,0,8.14398262,10.49891208,9.03315595,9.43660423,9.78499185,7.77444134,10.11662557,6.17013982,9.11981673,11.55801218,8.06412662,6.5799201,9.54668657,8.58415589,9.59747497,9.78211486,6.17233117,0,10.36374565,8.8563208,8.32706664,8.78938372,8.31808507,8.16760494,7.19054025,9.31444552,10.41993096,9.61204196,0,9.59084403,3.94623356,9.59288459,0,9.65806354,2.74485286,8.20653772,8.32202346,6.91574308,8.22481735,5.57847558,4.26407715,8.05641008,8.37897948,9.17447022,11.01598554,7.03984941,0,6.0707612,0.445363629999999,7.02620462,8.62032022,0.279958449999999,3.82222011,0,7.31891597,6.18446717,8.71061926,4.58777874,0.0597678899999998,3.30239752,8.27584951,0,0,0,0,2.47215627,8.36952648,0.79262022,7.34952185,0,0,0,0,8.34856383,0,6.45279317,9.36534975,6.48145093,0,6.71038178,7.277475,8.3724544,0,10.26585976,0,0,0,0,0,0,0,0,0,8.245202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"27","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_E12",5,5,0,12.25292055,10.59742662,14.786778189,7.9864143,13.64755189,10.54227098,10.05942997,12.42423526,10.93568488,10.88593179,9.82875579,12.24310471,7.77130196,11.41728764,10.93214048,11.69562009,12.5717219,9.26445889,8.56943129,8.47922978,9.92792603,6.67974712,7.64227902,3.17848549,10.27190755,0,9.09771733,9.68294404,8.28014276,9.87282142,9.49693219,0,9.39828822,5.58435559,9.20977104,10.33611076,8.82551626,9.83445823,6.49440739,8.30390461,10.00639127,7.74508307,9.26413296,8.90497869,8.29703897,6.37593886,10.32088662,9.11608026,8.52109154,10.16156545,8.86209964,0,10.32215677,9.10421151,9.07285268,8.21446953,8.45000228,8.8912778,7.35316425,9.63068644,9.22799963,8.53079563,7.54708925,9.67331713,0,10.71722006,0,9.49907962,0.556449799999999,7.26990211,9.49244982,7.58049656,5.71826585,8.71679797,7.1635079,7.52726212,9.51721441,0,11.92310747,8.04032166,9.88000569,6.72636142,7.18863936,0,7.88510012,4.72852783,8.72725707,6.96338845,0,8.18142528,4.08323793,2.94488963,5.50645748,0,0,3.6412922,2.12581026,0,1.94241497,3.9201867,7.0496226,0,0,0,0,0,2.27064856,0,2.17346217,0,0,0,0,8.67595688,7.7919517,6.54053841,1.78116107,10.78467204,10.51416926,8.29305903,0,0,0,0,0,1.68775393,7.92598779,0,0,0,0,10.11757435,0,0,0,1.87656161,0,8.15492307,4.14840428,0,0,0,0,0,0,0,0,0,0,1.16312258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
