"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","RPL13A","FYN","B2M","RAC2_1","RAC2_2","CXCR4","CD44","CD53","IL7R","TGFB1","JAK1","CDC42_2","GAPDH","CDC42_1","CD52","TNFAIP3","STAT5B","NFKB1","HIF1A","ZAP70","TNFRSF1B","IRF1","CD28","FURIN","CTNNB1","CD8A","STAT3","TCF7","TGFBR2","LY6E","ITGB2","IFNGR1_2","STAT4","RAC1_2","IL25","FFAR2","RAC1_1","THBS1","ITGAL","ANG","REG3G","BCL2","IFNGR1_1","IFIT3","CCR6","F2R","CMA1","CCR2","CXCL10_2","CCR3","CCL24","IFIT1","CCR7","CD40","CXCL2","IRF9","IL12RB1_1","PDCD1_2","PTEN","MMP28","GSK3A","CTLA4","IFI44","IL1B","ICAM1","CXCL10_1","IL22","HMGB1","FZD1","RORC","TPSB2","STAT1","TNF_2","ITGB1","SOCS3","IFNAR2","ISG15","JAK2","GATA3","PI3","CCL8","ICOS","NLRP3","IFI44L","CCR5","ITGA4","CXCR3","TNF_1","CCL3","IL4R","CEACAM1","C3_1","IRF2","LGALS3","CAMP","C3_2","LRP6","NR4A1","IL12RB1_2","BCL6","VAV1","IRF4","F2RL2","ZEB2","GRN","VEGFB","FNDC4","WNT1","TNFRSF1A_1","TNFRSF1A_2","OSM","GSK3B","TBX21","TYK2","IFNAR1","CCR4","IRF7","CFH","IL2RA","EGR2","CSF1","FOXP3","PTGES2","APP","PDGFA","TRAF3IP2","PDGFB","CSF2","CCR1","IFNG_1","IFNG_2","TSPAN2","TRAF2","EGR1","CD4","AREG","CD274","IL17A_1","PPARA","IL26","FGF9","AIM2","MMP9","TGFA","HLA.DRA","LEF1","MMP25","CRISPLD2","IL17A_2","ATOH8","SDC1","P3H4","TNFRSF21","HGF","NPNT","PPARGC1A","IL3","RHO","IL21","HMOX1","JAG1","PDCD1_1","TGFB3","IL1A","ENG","IL10","IGF1","IL2","C5_2","VEGFA","C5_1","IL4","HBEGF","MMP2","IL5RA","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"18","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_B10",5,5,0,12.20089022,13.43007311,10.77485345,14.869125567,13.15163515,13.14618601,11.07489268,8.62799839,8.9209751,12.55678252,9.84379464,10.64025146,12.79561554,10.76927514,12.52737517,12.10037428,11.88202143,8.8371653,8.64325016,0,9.89615134,0,8.4366328,9.73665743,5.08676903,7.85840337,0,7.19965499,8.66080184,6.46623423,10.50443941,6.04022032,10.65474707,11.7162036,8.57833182,9.94657997,8.98575864,8.2745743,10.25897045,0,9.04976135,8.55643417,7.52211156,10.44988514,9.82253278,8.9117371,10.09892432,8.99025719,9.70956985,9.03984403,9.52324011,5.45365227,9.5381227,9.38047613,10.16011372,6.49533654,9.21235364,8.83338891,9.21752417,9.16753759,6.26187229,0,9.87328622,9.91064058,6.62347122,7.42619193,9.07907371,8.01474442,5.34762277,8.06953797,0,6.43018043,0,6.79956443,7.27418897,6.87444748,3.58916505,0,6.45006548,8.45532836,3.65632616,6.2425118,0,6.95473346,8.91517314,0,8.63822138,7.90128441,7.53888011,6.14750069,0,2.95917791,2.41331889,0,4.30767345,1.48484545,0,2.63504822,0,3.65408154,7.72156841,8.81152396,0,0,0,7.6825461,0,0,0.94855501,0,7.24814484,4.67753302,0,0,5.12687855,0,11.24897733,0,8.16190643,0,0,0,0.28108104,0,0,0,0,0,0,0,0,0,7.25196274,8.08367452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"39","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_A9",5,5,0,12.62280146,14.110979317,10.41587577,13.34644444,12.00407859,12.89420458,11.77262642,9.92684108,10.28422631,14.401179666,11.94144279,11.00442966,12.5128767,12.08518863,11.9258785,11.83058206,11.07861352,9.29790387,8.84444135,0,10.30231951,6.44881583,0,8.55276127,8.3959825,8.34515259,0,7.89511213,10.37855204,9.51997901,9.4293182,8.38292535,7.79129977,10.47754184,11.15120077,8.6189253,9.64095183,10.17273421,10.4192102,11.15628249,10.23809008,8.59815572,9.77761742,6.90241398,9.38652187,9.38426415,10.92465243,8.60664372,8.8903475,8.26168289,9.12782578,5.26889414,9.52411352,8.23215582,9.13940109,5.01370147,8.96199495,8.93248487,8.79050651,7.69046584,6.59935305,8.41815904,9.76646396,9.6375278,0,8.21625708,7.47922129,4.09243215,8.12390399,9.66335275,9.16671543,7.61058316,0,7.20589295,10.58143771,6.89200793,0,4.42174142,6.02397126,7.48849148,2.7705326,0,0,0,0,9.86349586,0,7.60890073,5.75800303,0,0,0,0,8.44031284,4.0151234,0,0,0,1.47327821,3.52924035,0,0,0,0,0,6.49904248,0,0,0,8.06548299,0,1.19535777,7.29523913,7.45533648,2.19207615,5.2388824,9.99235912,0,9.79303747,0,0,0,0,0,0,0,9.68060688,0,0,0,0,0,0,0,0,0,0,8.24300043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"300","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-IEL_MAIT_5OPRU_C6",1,9,0,12.73500023,13.65950724,11.61400314,15.530354583,12.57179672,12.3320717,7.22521591,11.36568125,12.25722988,0,10.23699631,12.25027497,12.46132753,13.27836484,12.63102661,11.13045311,11.85745938,10.55298686,9.8963973,8.26665945,9.1360369,8.58048926,6.86555602,8.40300561,7.05633579,10.17831261,7.14430897,8.03745217,0,10.31905814,9.28583369,2.63178417,10.71230111,7.43193481,10.19459722,6.87554879,0.197063050000001,10.22240614,8.12334886,11.37159774,8.12109985,6.72912113,9.92199543,10.83045925,6.75886226,10.20696351,8.49380249,2.11802222,0,5.52321705,1.46193258,0,8.78196404,0,6.75000612,3.00157946,8.59294534,8.80164488,1.72886563,4.18192975,0,7.79958669,10.28363097,10.26191442,5.44625705,0,7.10764735,0,0,6.96080866,7.60920917,6.06848866,10.17849046,4.65253064,8.66187226,0,5.9277604,8.02086993,5.24063867,6.8603908,2.37119958,5.81963832,9.89779771,0,6.56830274,0,10.07410195,0,6.17534514,3.94714418,0,0,0,8.81437158,0,0,0.57826575,0.853263500000001,8.62977307,2.90740781,0,0,8.07312337,0.513595939999998,7.55953163,0,6.39846964,0,0,0,0,8.60581823,9.73052107,7.72357012,9.08694159,8.43927896,11.09808579,0,0,7.35091904,0,11.56474986,0,7.27514042,0,0,7.12092463,0,0,0,0,0,0,0,7.87231728,0,7.39738351,7.25080677,0,0,8.02991963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01953037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"411","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_F3",4,9,0,11.63604065,12.8923894,11.8107814,15.704281841,8.99608859,9.15910333,14.838929077,11.13518548,11.34568035,12.88515642,10.14445778,11.08984721,12.37868584,13.27867036,12.12556462,10.6271284,13.90823501,10.08168613,12.73107585,10.06571441,7.13656466,8.339112,9.9191356,0,11.17606926,10.64160757,6.12433968,10.30288267,8.00473261,7.87018265,9.96702421,9.22485974,11.21748672,8.66031749,5.30324983,8.78359245,9.48266623,5.64861166,10.52377935,10.24398247,0,6.14167837,8.85226572,11.02120359,8.0574415,9.61510459,9.13071689,6.43961211,0,7.50676138,8.29835805,2.71156853,8.8969206,7.58181549,0.29536337,4.69617998,9.68732906,0,1.3333211,10.01308017,5.60777332,0,13.00316603,10.71301286,5.74792763,7.34749998,8.22974492,4.81459049,8.2842561,0,8.94050741,0,10.41205218,0,8.25045523,5.71230642,4.64266541,8.15014296,8.58567319,8.14741307,4.31193301,0,9.8352219,0,7.18692673,8.05067856,10.27450393,4.06314779,0,6.31598932,9.22147784,0,3.43391018,0,0,2.2413096,2.06854856,2.47357061,0,0,11.46686885,7.7229875,9.72894615,3.17556309,9.04692395,0,0,0,0,0,0,3.51247423,0,0,2.70354016,10.33405922,11.65143644,0,0,0,9.29775987,0,0,0,0,0,0,0,0,0,0,0,0,7.99516526,0,0,3.8594738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525219230000001,0,0,0,0,0,0,0,0,0,0,0,2.43033876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"272","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_C6",4,4,0,11.20514791,12.56305342,12.47005815,13.43209897,11.81335949,12.79179123,13.23311658,12.4651833,0,12.06117432,13.81691323,12.31712277,12.87814755,12.84886196,11.94682069,0,13.11623093,12.28332736,13.1162576,9.87061293,7.23406524,8.99733656,9.5141539,10.70583813,12.96868546,11.39628102,6.80972736,10.42251092,8.04574002,0,8.98926468,0,12.2536963,11.48167689,10.32521005,9.08911098,9.35934966,8.99994877,14.227770676,9.02045602,9.85908213,8.97497066,0,11.14261541,8.69284291,8.12878227,9.89332545,9.53044909,0,8.84703512,7.36623105,5.88596342,8.75680269,8.53885592,9.16202892,3.53303724,8.14632039,8.67969605,10.63207561,0,6.64865584,0,9.04897817,9.07427196,0.669561460000001,9.38437759,6.42393739,3.03961388,8.36589218,9.16100901,12.86701634,7.54293519,10.80689801,8.79085269,0,6.14788299,6.76339992,5.60172951,4.44664825,0,2.78203021,0,0,0.738371369999999,0,7.29503593,0,7.36768343,8.1479544,0,10.07746414,0,6.94026134,0,0,0,7.89368716,0,6.64448156,3.01490841,0,10.4220066,9.66602564,0,0,5.73506921,8.63431914,0,0,8.01945651,1.11463482,7.78310865,0,0,8.0131794,0,9.50563621,0,0,8.04389447,0,0,0,0,0,0,0,0,7.06185416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"190","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_A2",6,6,0,9.91105845,12.05249368,12.64963344,12.88892275,10.4434978,10.78124385,12.68909458,12.3326402,9.1167134,15.031959237,8.58187742,11.91965188,12.69351558,12.53039411,12.59180677,6.24933344,14.954640968,12.38705615,12.35055026,7.71447424,9.88075546,8.39397174,6.49890295,9.1903691,11.47292692,8.87546229,6.88274752,8.60434681,8.96261522,8.94845114,8.08097656,0,11.16098619,11.68138353,9.44296358,9.41524296,8.97628733,8.9082863,10.17057148,9.33570464,9.39334386,6.91282068,9.15079102,10.81344322,8.95900384,8.46740801,9.1572519,8.44491615,0,6.1664448,8.13002837,4.04905401,8.91638576,11.02302611,8.73366293,3.99586564,7.8380526,9.00674086,11.57851987,0,4.81399323,7.33586265,11.44108429,8.96921533,0,7.04337332,6.76334414,0.621759829999998,8.15071354,8.83364574,9.44699964,7.33440625,11.93335031,4.46780072,0,6.17949488,0,5.9459494,5.20666033,8.95382978,0,0,12.16279201,0,0,10.91991808,9.2908381,7.41207055,3.57982926,0,8.81834479,0,0,0,1.10685425,0,0,0,1.74599723,2.00393569,8.0228397,0,0,0,11.34815825,7.08301539,7.21120487,0,0,0,0,0,0,0,7.45433962,0,11.09784988,0,0,9.4605919,0,0,0,0,0,0,6.98809402,0,0,0,0,0,0,0,0,0,0,9.118091,0,6.24506804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256628880000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"8","blood","RUS010","blood","blood.RUS010.blood","blood.RUS010.blood.FZ","blood.RUS010.blood.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_BL_MAIT_5OPRU_D12",5,5,0,11.09771482,12.60904147,9.59413189,14.236298774,11.73546458,12.1552794,12.14871772,9.53741018,10.19828089,13.30762004,9.49446594,9.78935735,11.65986116,10.84202367,11.39708272,9.63824216,12.91590975,7.36183874,7.87041113,0,8.55317868,8.59931646,6.12752273,0,7.07872851,7.43677119,0,0,7.3821046,10.04026449,8.65672393,7.59983479,9.92781973,8.59712668,9.82032899,7.85706702,7.37820293,9.16837651,9.83724752,8.11200751,8.27230595,7.46388886,7.45828924,9.27231467,8.90730363,9.2656421,9.72859165,6.35913453,0,7.62878208,4.48761554,7.11000997,8.13288549,8.66433089,9.83131637,6.12448399,8.37094714,6.35770996,9.0316106,9.61306434,6.93148718,0,9.33880039,10.28029393,8.23954184,7.80457187,7.05028562,5.65456401,8.58136543,9.07443956,8.95083864,7.90774232,8.82549176,7.53517643,10.12666773,6.79853086,4.65176045,5.40581032,8.50316232,6.92191347,5.6872972,4.04450304,0,8.17317702,5.1674808,7.17859998,6.59326234,6.88680815,7.96980891,7.15402168,0,4.23683646,4.95926277,6.42867118,0,0.868848570000001,4.79987987,0.972942920000001,5.22425687,0,0,0,0,2.52629931,0,6.80715816,0,3.65176535,1.70039171,0,0,4.77972991,5.16042521,6.82322127,3.92118777,8.00025401,10.2054292,0,0,0,0,0,0,0,8.10785049,0,0,7.87776362,0,0,0,0,0,0,0,0,7.71727341,0,0,0,0,0,0,0,7.16893074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"156","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_A2",4,4,0,12.97053553,13.53114245,10.10229916,14.72010056,11.283711,11.64146024,13.81663205,11.24929412,10.48848893,12.8227356,12.74031569,9.05609685,13.15880442,12.341305,12.4670229,11.1663856,15.115301469,0,9.80583702,8.94040748,8.03009777,8.85418411,9.44384891,7.70495505,9.17554489,8.97933874,5.97985669,6.75831877,8.53267098,0,8.57826471,9.46721564,10.48618951,0,10.15601887,7.65322993,9.95486369,9.6821096,9.79158687,10.67257531,10.0185064,8.87015485,10.45801568,10.22867388,9.7143208,8.78178707,9.98152846,8.05568967,0,7.50520042,9.19292708,5.17829708,9.6014396,8.94033281,9.91230886,5.47160148,8.20373832,7.42709472,11.42529325,7.79942179,6.38777082,7.74003466,9.69408132,11.34967725,6.30619713,10.17518323,8.1064317,6.03533392,8.92591535,8.40050894,0,6.55469989,8.50830255,11.01226077,0,7.310161,4.98141899,0,0,0,3.11088682,2.89483176,8.98013254,5.14748942,4.31971101,0,0,7.41830642,10.8947104,5.21332919,0,1.98285069,1.69580405,7.32992,0,0,1.70858473,0,1.49724376,1.42386302,9.6897676,7.19552805,0,0,8.51739544,0.123768080000001,0,0,0.899776240000001,0,0,1.36013082,0,8.77056393,6.7494819,0,10.59626091,0,0,0,0,11.34387948,0,0,0,0,0,0,0,0,8.24930551,8.81909251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"370","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-IEL_MAIT_5OPRU_E8",6,6,0,10.26153658,13.58274827,8.99726497,14.471580065,7.9937562,10.37906837,14.917744222,10.18057926,9.76648339,14.474718984,8.28138171,10.85232421,12.01211541,11.62866378,11.04727827,10.25818135,14.766826896,8.51574314,8.26399061,0,8.02311643,7.36602372,10.49793321,11.47321723,6.81747005,10.26871676,7.87530231,9.11699451,7.8025189,10.43823134,9.66141204,8.04637747,13.25395915,0,9.41822327,8.76214659,8.04892184,7.85764458,9.48624782,8.5401413,8.2634291,8.02199468,8.90761577,12.55402638,8.66246646,8.47743359,10.20199146,8.78925897,7.981645,6.33246609,7.83590657,6.42537994,8.75610725,8.2793053,9.00713961,6.42738856,8.59537702,5.80322459,9.69168033,8.22887382,7.41722952,6.77015554,10.9355327,9.37234651,0,8.00898803,5.87045553,2.90173427,8.44495424,8.85585734,0.0699122900000013,6.2366617,9.61794113,8.48350985,9.68626948,7.79793388,0,5.19028516,4.74559133,0,4.87673385,0,11.94661941,0,0,7.06695145,0,8.33624096,1.19736258,0,0,0,0,6.05928117,7.86812836,0,0,0,8.17244172,0.524586970000001,11.08838579,4.09079316,6.48266065,2.67844741,0,6.02679995,4.09807552,0,0,0,0,0,0,0,5.08005671,0,9.62406604,0,0,0,0,8.65499056,0,0,0,0,0,0,0,0,8.01774214,6.9269376,0,0,7.34875239,0,0,0,0,7.28797047,4.47824082,0,0,0,0,0,0,0,0,0,0,0,2.58758571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"472","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_H3",6,6,0,10.33579346,12.77034108,12.4272309,14.91567238,11.35521334,12.34785305,12.62243801,11.64910872,9.63939206,13.05101047,9.36451907,11.68792303,12.13605647,11.48158854,11.30792423,8.52847143,13.10816551,11.83055794,10.97294846,12.58080211,8.50085249,9.58954361,9.86106657,7.30833308,11.72267038,11.25860331,8.22615733,9.47392212,6.14660945,7.88334786,8.00199521,0,11.92732853,9.84614188,10.22839633,8.36068618,9.91147014,9.12012492,12.05810455,9.24238238,10.13238106,6.10162715,0,11.16973922,8.8961796,8.55364643,9.54338691,8.79665038,0,5.49969169,8.88267104,5.28646935,8.92426152,8.65430642,7.47932818,5.7945451,7.94385933,6.42830844,10.1968347,9.97979157,7.66507318,0,9.94185075,9.63518349,0,7.57626867,6.15235067,0,9.66509028,8.14036421,0,6.45815557,8.13335693,6.07157893,10.56970502,5.76367279,0,3.54127677,0,0,4.74419388,0,7.30386729,0,0,0,10.34684853,8.59294115,2.69320239,0,9.94091398,0,0,0,8.56505815,0,0,0,7.89460875,1.86604286,0,0,11.54818487,0,8.48882832,2.4981147,7.08699014,0,0,0,7.53063964,8.27717979,0,0,6.5986497,7.00035568,9.31894121,0,0,6.45029223,0,8.63021052,0,0,9.24705553,7.68548162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"175","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_B3",4,4,0,11.34127346,12.95002564,12.30575603,14.321455756,9.85044473,10.11413619,14.45661384,12.09124148,9.00428023,14.351423864,11.0554191,9.30669728,12.47997667,11.23515055,11.87178973,9.655779,14.707397288,8.94521417,10.29906216,10.45142018,2.73823135,7.54327588,9.81690618,0,10.63329182,8.89580955,5.55220378,8.19625364,8.5602013,0,5.84038617,8.0161921,11.58921089,10.68152242,9.91819745,9.71722253,9.84459348,9.64340098,10.80101291,0,9.29461076,8.92463307,8.66304659,11.25887497,9.82756668,9.23719483,10.95481496,10.11305327,0,8.74353875,9.18709881,6.62596296,9.39004309,9.44199476,9.89909164,6.45600747,9.30264361,0,9.65487963,8.08836653,6.3714935,7.85042439,9.80332052,9.27532004,8.75070706,8.67829467,8.66821044,6.71896531,8.29706793,9.35134851,0,6.45957993,0,9.27922673,0,8.1834317,0,6.15021216,8.02250834,0,4.21462432,4.87730319,0,8.29618863,4.45236606,0,0,7.59904375,8.82797679,8.26673772,8.62645664,3.64050217,5.08659615,9.18854001,4.87933673,1.29133236,3.99660127,1.49948627,3.83733468,0,0,0,0,0,0,7.26726659,0,0,0.346632110000002,7.46903526,0,7.6531098,0,8.70934884,2.46163501,7.39705128,11.1712958,0,0,5.88001236,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10371694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46405524,0,0,0,0,0,0,0,0,0,0,0,1.0512408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"169","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_H1",4,4,0,11.7232344,12.68677198,11.47456672,14.033478175,10.70548367,11.12397113,13.5569745,9.94443939,9.9925099,12.26218354,11.56065972,10.4558389,12.1781653,10.17459534,11.36228268,9.12989097,14.008652382,6.56893732,8.86074061,10.27523718,8.61499885,7.53908505,7.56577405,8.88114069,12.18897447,9.59782588,4.9015207,0,7.6568981,6.24204332,7.7395888,0,11.09286104,7.86404203,9.15110254,9.71244325,10.03105871,8.66964805,11.25417188,10.78372855,10.41341636,9.07409356,8.00095278,10.62153821,9.55605615,9.0876657,10.16284327,9.34088513,7.51857266,7.95308531,9.16357915,7.0941523,9.17486475,9.22060298,9.68013144,6.38988981,9.84549921,5.48650845,9.93207856,0,7.04718043,8.41965488,10.00028285,10.25401425,6.65955492,8.26115883,7.70149793,5.88618564,9.77263285,8.44714179,6.42387772,5.96559191,0,10.13854919,0,6.68072642,0,0,8.55871357,9.17514401,4.38802438,0.64464984,7.93285992,4.23120399,0,8.27884039,0,7.58368737,8.31306533,4.16929943,0,0.6521416,0.281837660000001,0,3.51544066,0,0.392004880000002,0,0.461657420000002,0.564251500000001,7.6333651,0,0,0,8.83562781,6.95711588,0,0.447315719999999,0,0,0,8.42212631,7.53821516,0,1.95226199,7.88575558,10.49081697,0,0,6.25879726,0,8.07238056,0,0,0,0,0,0,0,0,0,0,0,7.92627786,0,0,8.09102772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72835095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"41","blood","RUS012","blood","blood.RUS012.blood","blood.RUS012.blood.FR","blood.RUS012.blood.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_BL_MAIT_5OPRU_B12",5,5,0,12.6536719,13.20322922,10.42544841,13.82726393,13.15851467,13.65544248,12.82471479,10.72830758,11.64942977,14.301666791,10.6451298,10.92520059,13.55411826,12.26891244,13.14053053,11.89157258,12.15392566,9.64614995,8.45270152,9.64940266,7.45271682,7.75380069,6.41336322,11.30278345,0,10.02864803,0,7.63435383,8.06179042,10.89149614,9.78264436,10.74484766,9.50690233,7.53674533,9.92280764,9.74498177,0,8.98918854,9.36468737,11.69569328,10.23510969,7.13831646,9.3627199,8.90201893,0,9.15436161,9.27357141,9.12542285,10.40294252,7.85294325,8.25022201,5.25073528,0,0,7.40881594,5.16055577,8.96280839,5.46543037,0,10.46624274,0,10.79928054,8.8980642,9.40917879,0,0,7.34635185,4.37554963,0,8.74843776,10.06688205,0,10.85516176,6.06674575,7.27300115,4.94545875,8.71994113,5.95593689,7.46258363,7.69477498,0,0,0,0,0,10.07294885,8.45688125,8.07040714,0,0,8.2589262,0,0,8.33854363,3.84256966,0,0,0,7.34560537,0,0,8.67551825,0,0,0,0,0,0,0,7.15743303,0,9.25217809,0,8.19496468,9.32753306,7.18319837,10.00834623,8.36685945,10.39155228,0,0,9.48939586,0,9.06757103,7.91166896,0,0,7.23847859,0,0,0,0,0,0,0,0,0,0,0,6.86336983,0,0,0,0,0,0,0,4.56932138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"180","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_D4",4,4,0,12.06476667,12.95083118,11.34927331,14.627263835,11.35799084,11.68201575,14.27564031,11.23625544,10.29425741,14.699374545,10.97497674,10.20998555,12.37539153,11.48286141,11.67667795,9.69212788,15.601872884,10.57894196,10.31591383,12.13388054,7.96711593,9.83020001,7.15917966,8.8320652,11.4408451,9.58889001,0,8.74926064,6.86512904,7.81634785,6.9012155,5.30950185,12.40366907,0,9.57195972,8.88257883,0,9.35589272,11.35342566,9.92245928,9.13889383,7.21530902,9.27376396,11.73146973,7.59104017,7.46406192,9.2431787,8.30270904,0,7.9677035,8.32435549,6.30298761,0,8.47577091,10.24272216,5.5874623,8.28062408,0,10.57108026,0,6.98235522,0,0,0,8.43597904,8.15438668,6.92429125,6.9898305,0,7.72742153,9.12898474,3.58092506,0,0,10.54941241,6.85958635,0,6.15582103,0,6.81964855,4.86710437,7.27564562,11.13881031,4.43884567,0,9.576682,0,6.80627565,0,6.75748409,10.26841281,0,0,0,5.78287851,3.97975437,0,0,2.64928854,0,0,5.01157217,8.65531871,0,2.60373177,6.67507657,7.49547332,0,0,7.23177982,7.7122655,1.61711011,0,0,6.9290109,0,11.23095212,0,8.94111615,8.67165283,11.047418,11.59627827,0,0,5.35988798,0,0,0.0635385799999995,0,0,0,0,0,9.81299264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17182074,0,0,0,0,0,0,0,0,0,0,0,0,9.10651745,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
